ts_epoch,kind,label,v1,v2
1784799371.027544921,db,user,3,10000
1784799374.124842742,cpu,user-service-user-service-1,10.49,86.4
1784799374.124842742,db,user,3,10000
1784799377.240634715,cpu,user-service-user-service-1,8.56,86.5
1784799377.240634715,db,user,3,10000
1784799380.359520419,cpu,user-service-user-service-1,8.80,87.1
1784799380.359520419,db,user,3,10000
1784799383.476536679,cpu,user-service-user-service-1,8.87,87.7
1784799383.476536679,db,user,5,10000
1784799386.569279173,cpu,user-service-user-service-1,8.27,87.8
1784799386.569279173,db,user,5,10000
1784799389.678183233,cpu,user-service-user-service-1,8.51,88.1
1784799389.678183233,db,user,3,10000
1784799392.783688662,cpu,user-service-user-service-1,8.37,88.3
1784799392.783688662,db,user,5,10000
1784799395.886241068,cpu,user-service-user-service-1,15.26,86.0
1784799395.886241068,db,user,3,10000
1784799398.989113797,cpu,user-service-user-service-1,8.78,85.6
1784799398.989113797,db,user,7,10000
1784799402.096454562,cpu,user-service-user-service-1,8.72,85.7
1784799402.096454562,db,user,3,10000
1784799405.179406253,cpu,user-service-user-service-1,8.15,86.0
1784799405.179406253,db,user,3,10000
1784799408.279183963,cpu,user-service-user-service-1,8.55,85.8
1784799408.279183963,db,user,3,10000
1784799411.382404890,cpu,user-service-user-service-1,8.40,86.2
1784799411.382404890,db,user,3,10000
1784799414.483342415,cpu,user-service-user-service-1,10.74,87.3
1784799414.483342415,db,user,5,10000
1784799417.579454741,cpu,user-service-user-service-1,9.09,87.6
1784799417.579454741,db,user,3,10000
1784799420.692451487,cpu,user-service-user-service-1,8.54,88.0
1784799420.692451487,db,user,3,10000
1784799423.779097500,cpu,user-service-user-service-1,8.62,88.1
1784799423.779097500,db,user,3,10000
1784799426.867629079,cpu,user-service-user-service-1,8.78,88.6
1784799426.867629079,db,user,3,10000
1784799429.988466468,cpu,user-service-user-service-1,15.09,86.6
1784799429.988466468,db,user,3,10000
1784799433.087973240,cpu,user-service-user-service-1,8.96,86.5
1784799433.087973240,db,user,5,10000
1784799436.173573193,cpu,user-service-user-service-1,8.59,86.8
1784799436.173573193,db,user,3,10000
1784799439.256209199,cpu,user-service-user-service-1,8.95,86.5
1784799439.256209199,db,user,3,10000
1784799442.358946491,cpu,user-service-user-service-1,8.52,86.6
1784799442.358946491,db,user,3,10000
1784799445.460101688,cpu,user-service-user-service-1,8.34,86.8
1784799445.460101688,db,user,3,10000
1784799448.544036314,cpu,user-service-user-service-1,8.60,87.0
1784799448.544036314,db,user,5,10000
1784799451.645491300,cpu,user-service-user-service-1,8.59,88.0
1784799451.645491300,db,user,3,10000
1784799454.736659546,cpu,user-service-user-service-1,10.68,86.5
1784799454.736659546,db,user,5,10000
1784799457.839921314,cpu,user-service-user-service-1,8.84,86.9
1784799457.839921314,db,user,5,10000
1784799460.933189551,cpu,user-service-user-service-1,13.22,80.7
1784799460.933189551,db,user,3,10000
1784799464.024514302,cpu,user-service-user-service-1,8.58,85.1
1784799464.024514302,db,user,3,10000
1784799467.119876065,cpu,user-service-user-service-1,8.75,85.4
1784799467.119876065,db,user,3,10000
1784799470.227642532,cpu,user-service-user-service-1,8.28,85.4
1784799470.227642532,db,user,3,10000
1784799473.328264024,cpu,user-service-user-service-1,8.31,85.4
1784799473.328264024,db,user,3,10000
1784799476.432487635,cpu,user-service-user-service-1,8.51,85.7
1784799476.432487635,db,user,7,10000
1784799479.530017330,cpu,user-service-user-service-1,8.93,85.6
1784799479.530017330,db,user,3,10000
1784799482.623430814,cpu,user-service-user-service-1,8.75,85.9
1784799482.623430814,db,user,3,10000
1784799485.708419287,cpu,user-service-user-service-1,8.63,86.4
1784799485.708419287,db,user,3,10000
1784799488.800389617,cpu,user-service-user-service-1,8.21,87.0
1784799488.800389617,db,user,5,10000
1784799491.909647055,cpu,user-service-user-service-1,14.60,87.3
1784799491.909647055,db,user,3,10000
1784799495.008024679,cpu,user-service-user-service-1,10.97,86.5
1784799495.008024679,db,user,3,10000
1784799498.103750130,cpu,user-service-user-service-1,8.68,86.9
1784799498.103750130,db,user,7,10000
1784799501.198036948,cpu,user-service-user-service-1,9.00,87.0
1784799501.198036948,db,user,3,10000
1784799504.307366637,cpu,user-service-user-service-1,8.48,87.0
1784799504.307366637,db,user,3,10000
1784799507.411355200,cpu,user-service-user-service-1,8.90,87.2
1784799507.411355200,db,user,5,10000
1784799510.515902232,cpu,user-service-user-service-1,8.92,87.4
1784799510.515902232,db,user,3,10000
1784799513.620983402,cpu,user-service-user-service-1,9.09,85.0
1784799513.620983402,db,user,5,10000
1784799516.718730337,cpu,user-service-user-service-1,8.40,86.6
1784799516.718730337,db,user,3,10000
1784799519.828403466,cpu,user-service-user-service-1,8.58,86.8
1784799519.828403466,db,user,3,10000
1784799522.943220537,cpu,user-service-user-service-1,15.17,87.0
1784799522.943220537,db,user,5,10000
1784799526.047593676,cpu,user-service-user-service-1,8.69,86.5
1784799526.047593676,db,user,5,10000
1784799529.160814354,cpu,user-service-user-service-1,8.63,84.7
1784799529.160814354,db,user,3,10000
1784799532.271458030,cpu,user-service-user-service-1,8.46,85.9
1784799532.271458030,db,user,3,10000
1784799535.367182637,cpu,user-service-user-service-1,10.96,85.8
1784799535.367182637,db,user,3,10000
1784799538.467492660,cpu,user-service-user-service-1,8.76,86.0
1784799538.467492660,db,user,3,10000
1784799541.560380008,cpu,user-service-user-service-1,8.53,86.3
1784799541.560380008,db,user,5,10000
1784799544.684961206,cpu,user-service-user-service-1,8.74,86.9
1784799544.684961206,db,user,3,10000
1784799547.780406649,cpu,user-service-user-service-1,6.97,87.2
1784799547.780406649,db,user,3,10000
1784799550.868251045,cpu,user-service-user-service-1,7.94,87.5
1784799550.868251045,db,user,3,10000
1784799553.966900130,cpu,user-service-user-service-1,7.98,87.8
1784799553.966900130,db,user,3,10000
1784799557.087991672,cpu,user-service-user-service-1,15.50,85.8
1784799557.087991672,db,user,3,10000
1784799560.180896144,cpu,user-service-user-service-1,8.74,86.2
1784799560.180896144,db,user,3,10000
1784799563.282126087,cpu,user-service-user-service-1,8.29,84.8
1784799563.282126087,db,user,3,10000
1784799566.343310277,cpu,user-service-user-service-1,8.22,85.3
1784799566.343310277,db,user,3,10000
1784799569.456039538,cpu,user-service-user-service-1,7.84,85.5
1784799569.456039538,db,user,5,10000
1784799572.548782103,cpu,user-service-user-service-1,8.52,85.5
