ts_epoch,kind,label,v1,v2
1784800475.844833990,cpu,production-service-production-service-1,13.76,95.2
1784800475.844833990,db,production,7,50000
1784800478.935593522,cpu,production-service-production-service-1,14.15,94.3
1784800478.935593522,db,production,3,50000
1784800482.013955674,cpu,production-service-production-service-1,14.14,95.3
1784800482.013955674,db,production,5,50000
1784800485.093466027,cpu,production-service-production-service-1,15.33,92.8
1784800485.093466027,db,production,7,50000
1784800488.177783855,cpu,production-service-production-service-1,22.37,92.8
1784800488.177783855,db,production,5,50000
1784800491.254072795,cpu,production-service-production-service-1,13.87,92.7
1784800491.254072795,db,production,5,50000
1784800494.334836867,cpu,production-service-production-service-1,14.41,92.6
1784800494.334836867,db,production,7,50000
1784800497.417971209,cpu,production-service-production-service-1,15.06,91.6
1784800497.417971209,db,production,7,50000
1784800500.497996578,cpu,production-service-production-service-1,13.84,92.7
1784800500.497996578,db,production,5,50000
1784800503.585105794,cpu,production-service-production-service-1,20.31,92.8
1784800503.585105794,db,production,7,50000
1784800506.661632888,cpu,production-service-production-service-1,15.34,92.8
1784800506.661632888,db,production,5,50000
1784800509.750407106,cpu,production-service-production-service-1,14.56,92.7
1784800509.750407106,db,production,7,50000
1784800512.827839019,cpu,production-service-production-service-1,14.58,92.8
1784800512.827839019,db,production,5,50000
1784800515.903672602,cpu,production-service-production-service-1,14.98,93.4
1784800515.903672602,db,production,5,50000
1784800518.987827419,cpu,production-service-production-service-1,17.16,94.0
1784800518.987827419,db,production,5,50000
1784800522.069704670,cpu,production-service-production-service-1,20.33,93.4
1784800522.069704670,db,production,7,50000
1784800525.149296936,cpu,production-service-production-service-1,14.93,93.8
1784800525.149296936,db,production,5,50000
1784800528.239882007,cpu,production-service-production-service-1,23.32,93.8
1784800528.239882007,db,production,5,50000
1784800531.323766889,cpu,production-service-production-service-1,15.75,94.2
1784800531.323766889,db,production,3,50000
1784800534.404928777,cpu,production-service-production-service-1,15.66,95.7
1784800534.404928777,db,production,7,50000
1784800537.490019413,cpu,production-service-production-service-1,15.06,95.9
1784800537.490019413,db,production,7,50000
1784800540.579375832,cpu,production-service-production-service-1,14.84,95.1
1784800540.579375832,db,production,3,50000
1784800543.657124435,cpu,production-service-production-service-1,14.25,96.2
1784800543.657124435,db,production,7,50000
1784800546.734297477,cpu,production-service-production-service-1,14.46,92.4
1784800546.734297477,db,production,5,50000
1784800549.812971027,cpu,production-service-production-service-1,14.18,92.5
1784800549.812971027,db,production,3,50000
1784800552.889905452,cpu,production-service-production-service-1,13.05,94.5
1784800552.889905452,db,production,5,50000
1784800555.979021924,cpu,production-service-production-service-1,14.27,92.8
1784800555.979021924,db,production,3,50000
1784800559.063261838,cpu,production-service-production-service-1,16.46,92.7
1784800559.063261838,db,production,5,50000
1784800562.137226066,cpu,production-service-production-service-1,2.05,92.7
1784800562.137226066,db,production,3,50000
1784800565.214929675,cpu,production-service-production-service-1,0.02,92.2
1784800565.214929675,db,production,3,50000
1784800568.303255952,cpu,production-service-production-service-1,0.01,92.2
1784800568.303255952,db,production,3,50000
1784800571.388161309,cpu,production-service-production-service-1,0.02,92.9
1784800571.388161309,db,production,3,50000
1784800574.480719275,cpu,production-service-production-service-1,0.05,92.9
1784800574.480719275,db,production,3,50000
1784800577.558747657,cpu,production-service-production-service-1,0.01,92.7
1784800577.558747657,db,production,3,50000
1784800580.643262530,cpu,production-service-production-service-1,0.01,93.2
1784800580.643262530,db,production,3,50000
1784800583.710277172,cpu,production-service-production-service-1,0.01,92.5
1784800583.710277172,db,production,3,50000
1784800586.795605624,cpu,production-service-production-service-1,0.01,92.5
1784800586.795605624,db,production,3,50000
1784800589.877633888,cpu,production-service-production-service-1,0.06,92.9
1784800589.877633888,db,production,3,50000
1784800592.965871991,cpu,production-service-production-service-1,0.01,92.4
1784800592.965871991,db,production,3,50000
1784800596.048238322,cpu,production-service-production-service-1,0.01,92.1
1784800596.048238322,db,production,3,50000
1784800599.137343699,cpu,production-service-production-service-1,2.07,92.6
1784800599.137343699,db,production,3,50000
1784800602.221199915,cpu,production-service-production-service-1,0.01,91.4
1784800602.221199915,db,production,3,50000
1784800605.313852532,cpu,production-service-production-service-1,0.01,91.8
1784800605.313852532,db,production,3,50000
1784800608.407698567,cpu,production-service-production-service-1,0.01,91.5
1784800608.407698567,db,production,3,50000
1784800611.493794384,cpu,production-service-production-service-1,0.01,92.5
1784800611.493794384,db,production,3,50000
1784800614.573819800,cpu,production-service-production-service-1,0.04,92.2
1784800614.573819800,db,production,3,50000
1784800617.659628200,cpu,production-service-production-service-1,0.02,91.2
1784800617.659628200,db,production,3,50000
1784800620.746463355,cpu,production-service-production-service-1,0.01,92.0
1784800620.746463355,db,production,3,50000
