ts_epoch,kind,label,v1,v2
1784799727.525072595,db,order,3,50000
1784799730.602642817,cpu,order-service-order-service-1,12.75,97.7
1784799730.602642817,db,order,3,50000
1784799733.690052107,cpu,order-service-order-service-1,13.33,99.2
1784799733.690052107,db,order,3,50000
1784799736.772250084,cpu,order-service-order-service-1,13.76,99.5
1784799736.772250084,db,order,3,50000
1784799739.847562374,cpu,order-service-order-service-1,13.85,100.8
1784799739.847562374,db,order,3,50000
1784799742.924164828,cpu,order-service-order-service-1,15.17,101.5
1784799742.924164828,db,order,3,50000
1784799746.012120100,cpu,order-service-order-service-1,14.51,97.3
1784799746.012120100,db,order,3,50000
1784799749.092925064,cpu,order-service-order-service-1,14.81,97.2
1784799749.092925064,db,order,3,50000
1784799752.179986027,cpu,order-service-order-service-1,13.47,97.7
1784799752.179986027,db,order,3,50000
1784799755.269799774,cpu,order-service-order-service-1,11.78,98.3
1784799755.269799774,db,order,3,50000
1784799758.352696908,cpu,order-service-order-service-1,14.10,99.4
1784799758.352696908,db,order,3,50000
1784799761.433491869,cpu,order-service-order-service-1,25.01,98.0
1784799761.433491869,db,order,3,50000
1784799764.514890653,cpu,order-service-order-service-1,12.03,98.0
1784799764.514890653,db,order,3,50000
1784799767.593146077,cpu,order-service-order-service-1,12.30,97.7
1784799767.593146077,db,order,3,50000
1784799770.680111089,cpu,order-service-order-service-1,11.53,99.7
1784799770.680111089,db,order,3,50000
1784799773.759378935,cpu,order-service-order-service-1,13.59,97.8
1784799773.759378935,db,order,3,50000
1784799776.848623130,cpu,order-service-order-service-1,13.58,98.2
1784799776.848623130,db,order,3,50000
1784799779.925912473,cpu,order-service-order-service-1,12.90,97.6
1784799779.925912473,db,order,3,50000
1784799783.012895145,cpu,order-service-order-service-1,11.59,97.5
1784799783.012895145,db,order,3,50000
1784799786.091880814,cpu,order-service-order-service-1,13.34,97.9
1784799786.091880814,db,order,3,50000
1784799789.171115457,cpu,order-service-order-service-1,12.50,98.0
1784799789.171115457,db,order,3,50000
1784799792.250581934,cpu,order-service-order-service-1,12.80,98.4
1784799792.250581934,db,order,3,50000
1784799795.337231950,cpu,order-service-order-service-1,13.04,99.5
1784799795.337231950,db,order,3,50000
1784799798.418667408,cpu,order-service-order-service-1,11.96,99.8
1784799798.418667408,db,order,3,50000
1784799801.495476068,cpu,order-service-order-service-1,12.54,101.0
1784799801.495476068,db,order,3,50000
1784799804.573708130,cpu,order-service-order-service-1,13.35,98.5
1784799804.573708130,db,order,3,50000
1784799807.656693113,cpu,order-service-order-service-1,11.32,98.8
1784799807.656693113,db,order,3,50000
1784799810.731944744,cpu,order-service-order-service-1,25.57,97.6
1784799810.731944744,db,order,3,50000
1784799813.813970029,cpu,order-service-order-service-1,12.79,98.2
1784799813.813970029,db,order,3,50000
1784799816.894037812,cpu,order-service-order-service-1,12.42,98.2
1784799816.894037812,db,order,3,50000
1784799819.987973825,cpu,order-service-order-service-1,12.15,98.4
1784799819.987973825,db,order,3,50000
1784799823.071282732,cpu,order-service-order-service-1,13.89,98.7
1784799823.071282732,db,order,3,50000
1784799826.152767822,cpu,order-service-order-service-1,15.06,98.7
1784799826.152767822,db,order,3,50000
1784799829.241556324,cpu,order-service-order-service-1,13.10,98.0
1784799829.241556324,db,order,3,50000
1784799832.331757941,cpu,order-service-order-service-1,14.77,98.7
1784799832.331757941,db,order,3,50000
1784799835.409304859,cpu,order-service-order-service-1,12.42,98.4
1784799835.409304859,db,order,3,50000
1784799838.489188583,cpu,order-service-order-service-1,14.57,99.0
1784799838.489188583,db,order,3,50000
1784799841.573744943,cpu,order-service-order-service-1,12.94,98.7
1784799841.573744943,db,order,3,50000
1784799844.656660757,cpu,order-service-order-service-1,26.32,97.9
1784799844.656660757,db,order,3,50000
1784799847.745105936,cpu,order-service-order-service-1,12.45,98.4
1784799847.745105936,db,order,3,50000
1784799850.828179878,cpu,order-service-order-service-1,12.79,99.0
1784799850.828179878,db,order,3,50000
1784799853.914369916,cpu,order-service-order-service-1,12.82,99.0
1784799853.914369916,db,order,3,50000
1784799857.003405702,cpu,order-service-order-service-1,12.13,99.4
1784799857.003405702,db,order,3,50000
1784799860.090721552,cpu,order-service-order-service-1,12.49,100.0
1784799860.090721552,db,order,3,50000
1784799863.176094678,cpu,order-service-order-service-1,13.99,97.7
1784799863.176094678,db,order,3,50000
1784799866.258956436,cpu,order-service-order-service-1,14.37,98.8
1784799866.258956436,db,order,3,50000
1784799869.343965900,cpu,order-service-order-service-1,13.96,98.9
1784799869.343965900,db,order,3,50000
1784799872.426503561,cpu,order-service-order-service-1,11.82,99.1
1784799872.426503561,db,order,3,50000
1784799875.519297798,cpu,order-service-order-service-1,13.90,99.8
1784799875.519297798,db,order,3,50000
1784799878.607974903,cpu,order-service-order-service-1,10.78,98.6
1784799878.607974903,db,order,3,50000
1784799881.695512740,cpu,order-service-order-service-1,0.08,97.9
1784799881.695512740,db,order,3,50000
1784799884.773758422,cpu,order-service-order-service-1,0.01,97.7
1784799884.773758422,db,order,3,50000
1784799887.858371289,cpu,order-service-order-service-1,0.01,98.6
1784799887.858371289,db,order,3,50000
1784799890.954293650,cpu,order-service-order-service-1,0.01,98.4
1784799890.954293650,db,order,3,50000
1784799894.035013499,cpu,order-service-order-service-1,0.01,98.3
1784799894.035013499,db,order,3,50000
1784799897.126144998,cpu,order-service-order-service-1,0.01,98.6
1784799897.126144998,db,order,3,50000
1784799900.215419519,cpu,order-service-order-service-1,0.01,97.6
1784799900.215419519,db,order,3,50000
1784799903.300310950,cpu,order-service-order-service-1,0.02,97.6
1784799903.300310950,db,order,3,50000
1784799906.378126032,cpu,order-service-order-service-1,1.86,98.7
1784799906.378126032,db,order,3,50000
1784799909.455266169,cpu,order-service-order-service-1,0.01,98.1
1784799909.455266169,db,order,3,50000
1784799912.537434153,cpu,order-service-order-service-1,0.01,97.8
1784799912.537434153,db,order,3,50000
1784799915.622344587,cpu,order-service-order-service-1,0.01,97.7
1784799915.622344587,db,order,3,50000
1784799918.704973923,cpu,order-service-order-service-1,0.01,97.9
1784799918.704973923,db,order,3,50000
1784799921.781233645,cpu,order-service-order-service-1,0.04,97.8
1784799921.781233645,db,order,3,50000
1784799924.875315634,cpu,order-service-order-service-1,0.00,97.5
1784799924.875315634,db,order,3,50000
1784799927.969181656,cpu,order-service-order-service-1,0.01,98.4
1784799927.969181656,db,order,3,50000
1784799931.054974819,cpu,order-service-order-service-1,0.05,98.4
1784799931.054974819,db,order,3,50000
1784799934.148257400,cpu,order-service-order-service-1,0.01,98.1
1784799934.148257400,db,order,3,50000
1784799937.231051026,cpu,order-service-order-service-1,0.01,98.0
1784799937.231051026,db,order,3,50000
1784799940.319720546,cpu,order-service-order-service-1,0.02,97.5
1784799940.319720546,db,order,3,50000
1784799943.409263132,cpu,order-service-order-service-1,0.01,97.5
1784799943.409263132,db,order,3,50000
