ts_epoch,kind,label,v1,v2
1784800475.497255732,cpu,order-service-order-service-1,21.00,99.9
1784800475.497255732,db,order,3,50000
1784800478.581526995,cpu,order-service-order-service-1,13.11,102.2
1784800478.581526995,db,order,3,50000
1784800481.663687147,cpu,order-service-order-service-1,12.94,101.9
1784800481.663687147,db,order,3,50000
1784800484.749823941,cpu,order-service-order-service-1,12.27,99.5
1784800484.749823941,db,order,3,50000
1784800487.839242535,cpu,order-service-order-service-1,12.22,100.8
1784800487.839242535,db,order,3,50000
1784800490.925465514,cpu,order-service-order-service-1,18.81,101.0
1784800490.925465514,db,order,3,50000
1784800494.006196635,cpu,order-service-order-service-1,11.12,100.9
1784800494.006196635,db,order,3,50000
1784800497.078082486,cpu,order-service-order-service-1,11.51,102.4
1784800497.078082486,db,order,3,50000
1784800500.159980248,cpu,order-service-order-service-1,13.94,101.0
1784800500.159980248,db,order,3,50000
1784800503.238980136,cpu,order-service-order-service-1,12.83,102.1
1784800503.238980136,db,order,3,50000
1784800506.327242148,cpu,order-service-order-service-1,13.09,102.5
1784800506.327242148,db,order,3,50000
1784800509.415112705,cpu,order-service-order-service-1,12.57,100.3
1784800509.415112705,db,order,3,50000
1784800512.498545233,cpu,order-service-order-service-1,12.07,101.3
1784800512.498545233,db,order,3,50000
1784800515.587973300,cpu,order-service-order-service-1,13.59,102.8
1784800515.587973300,db,order,3,50000
1784800518.666899068,cpu,order-service-order-service-1,15.00,101.6
1784800518.666899068,db,order,3,50000
1784800521.751292162,cpu,order-service-order-service-1,12.74,101.8
1784800521.751292162,db,order,3,50000
1784800524.828870895,cpu,order-service-order-service-1,11.41,102.0
1784800524.828870895,db,order,3,50000
1784800527.915316472,cpu,order-service-order-service-1,9.94,101.4
1784800527.915316472,db,order,3,50000
1784800531.008519338,cpu,order-service-order-service-1,13.77,102.5
1784800531.008519338,db,order,3,50000
1784800534.091387392,cpu,order-service-order-service-1,13.18,102.0
1784800534.091387392,db,order,3,50000
1784800537.181011845,cpu,order-service-order-service-1,15.76,102.6
1784800537.181011845,db,order,3,50000
1784800540.262148202,cpu,order-service-order-service-1,16.76,98.8
1784800540.262148202,db,order,3,50000
1784800543.345716128,cpu,order-service-order-service-1,11.94,102.5
1784800543.345716128,db,order,3,50000
1784800546.426648716,cpu,order-service-order-service-1,14.18,103.0
1784800546.426648716,db,order,3,50000
1784800549.515211254,cpu,order-service-order-service-1,16.22,102.8
1784800549.515211254,db,order,3,50000
1784800552.597924030,cpu,order-service-order-service-1,9.45,101.4
1784800552.597924030,db,order,3,50000
1784800555.678137197,cpu,order-service-order-service-1,12.19,101.8
1784800555.678137197,db,order,3,50000
1784800558.765247769,cpu,order-service-order-service-1,13.87,102.3
1784800558.765247769,db,order,2,50000
1784800561.845620724,cpu,order-service-order-service-1,6.73,100.8
1784800561.845620724,db,order,3,50000
1784800564.940328437,cpu,order-service-order-service-1,0.01,100.5
1784800564.940328437,db,order,3,50000
1784800568.028271450,cpu,order-service-order-service-1,0.03,100.8
1784800568.028271450,db,order,3,50000
1784800571.125925373,cpu,order-service-order-service-1,0.06,100.9
1784800571.125925373,db,order,3,50000
1784800574.213157160,cpu,order-service-order-service-1,0.01,100.4
1784800574.213157160,db,order,3,50000
1784800577.293796658,cpu,order-service-order-service-1,0.01,100.2
1784800577.293796658,db,order,3,50000
1784800580.370867964,cpu,order-service-order-service-1,0.01,100.7
1784800580.370867964,db,order,3,50000
1784800583.456258680,cpu,order-service-order-service-1,0.01,100.2
1784800583.456258680,db,order,3,50000
1784800586.538364864,cpu,order-service-order-service-1,0.05,100.3
1784800586.538364864,db,order,3,50000
1784800589.630726881,cpu,order-service-order-service-1,1.85,101.4
1784800589.630726881,db,order,3,50000
1784800592.712191676,cpu,order-service-order-service-1,0.01,99.9
1784800592.712191676,db,order,3,50000
1784800595.789057568,cpu,order-service-order-service-1,0.01,99.8
1784800595.789057568,db,order,3,50000
1784800598.883446494,cpu,order-service-order-service-1,1.93,101.9
1784800598.883446494,db,order,3,50000
1784800601.976769209,cpu,order-service-order-service-1,0.02,101.0
1784800601.976769209,db,order,3,50000
1784800605.064470197,cpu,order-service-order-service-1,0.01,100.7
1784800605.064470197,db,order,3,50000
1784800608.143173494,cpu,order-service-order-service-1,0.01,100.5
1784800608.143173494,db,order,3,50000
1784800611.229264674,cpu,order-service-order-service-1,0.05,101.8
1784800611.229264674,db,order,3,50000
1784800614.309548459,cpu,order-service-order-service-1,0.01,101.3
1784800614.309548459,db,order,3,50000
1784800617.389155255,cpu,order-service-order-service-1,0.01,99.7
1784800617.389155255,db,order,3,50000
1784800620.481062469,cpu,order-service-order-service-1,0.01,100.3
1784800620.481062469,db,order,3,50000
