ts_epoch,kind,label,v1,v2
1784799230.523653414,cpu,zt-gateway,0.08,104.8
1784799230.523653414,cpu,zt-php-worker,0.04,48.1
1784799230.523653414,cpu,zt-rabbitmq,0.99,186.5
1784799230.523653414,queue,order_queue,0,
1784799230.523653414,queue,OrderCreateRequestedEvent,0,
1784799230.523653414,queue,PaymentProcessedEvent,0,
1784799230.523653414,queue,RollbackOrderEvent,0,
1784799230.523653414,queue,InventoryDeductedEvent,0,
1784799230.523653414,queue,OrderSagaCompletedEvent,0,
1784799230.523653414,queue,OrderCreatedEvent,0,
1784799230.523653414,queue,RollbackInventoryEvent,0,
1784799235.370298243,cpu,zt-gateway,0.09,113.9
1784799235.370298243,cpu,zt-php-worker,8.29,48.7
1784799235.370298243,cpu,zt-rabbitmq,180.02,266.5
1784799235.370298243,queue,order_queue,19874,
1784799235.370298243,queue,OrderCreateRequestedEvent,10,
1784799235.370298243,queue,PaymentProcessedEvent,5,
1784799235.370298243,queue,RollbackOrderEvent,0,
1784799235.370298243,queue,InventoryDeductedEvent,3,
1784799235.370298243,queue,OrderSagaCompletedEvent,4,
1784799235.370298243,queue,OrderCreatedEvent,4,
1784799235.370298243,queue,RollbackInventoryEvent,0,
1784799240.225496356,cpu,zt-gateway,0.06,113.9
1784799240.225496356,cpu,zt-php-worker,9.64,48.7
1784799240.225496356,cpu,zt-rabbitmq,2.67,254.3
1784799240.225496356,queue,order_queue,19717,
1784799240.225496356,queue,OrderCreateRequestedEvent,10,
1784799240.225496356,queue,PaymentProcessedEvent,4,
1784799240.225496356,queue,RollbackOrderEvent,0,
1784799240.225496356,queue,InventoryDeductedEvent,3,
1784799240.225496356,queue,OrderSagaCompletedEvent,3,
1784799240.225496356,queue,OrderCreatedEvent,6,
1784799240.225496356,queue,RollbackInventoryEvent,0,
1784799245.073840570,cpu,zt-gateway,0.11,113.9
1784799245.073840570,cpu,zt-php-worker,9.98,48.7
1784799245.073840570,cpu,zt-rabbitmq,37.69,242.3
1784799245.073840570,queue,order_queue,19565,
1784799245.073840570,queue,OrderCreateRequestedEvent,10,
1784799245.073840570,queue,PaymentProcessedEvent,3,
1784799245.073840570,queue,RollbackOrderEvent,0,
1784799245.073840570,queue,InventoryDeductedEvent,4,
1784799245.073840570,queue,OrderSagaCompletedEvent,4,
1784799245.073840570,queue,OrderCreatedEvent,5,
1784799245.073840570,queue,RollbackInventoryEvent,0,
1784799249.937473923,cpu,zt-gateway,0.07,113.9
1784799249.937473923,cpu,zt-php-worker,9.80,48.7
1784799249.937473923,cpu,zt-rabbitmq,2.46,225.1
1784799249.937473923,queue,order_queue,19414,
1784799249.937473923,queue,OrderCreateRequestedEvent,11,
1784799249.937473923,queue,PaymentProcessedEvent,5,
1784799249.937473923,queue,RollbackOrderEvent,0,
1784799249.937473923,queue,InventoryDeductedEvent,2,
1784799249.937473923,queue,OrderSagaCompletedEvent,4,
1784799249.937473923,queue,OrderCreatedEvent,5,
1784799249.937473923,queue,RollbackInventoryEvent,0,
1784799254.804806970,cpu,zt-gateway,0.08,113.9
1784799254.804806970,cpu,zt-php-worker,9.99,48.7
