ts_epoch,kind,label,v1,v2
1784799422.479611503,db,production,7,50000
1784799425.566548621,cpu,production-service-production-service-1,15.66,91.9
1784799425.566548621,db,production,3,50000
1784799428.653428347,cpu,production-service-production-service-1,15.50,93.1
1784799428.653428347,db,production,5,50000
1784799431.728553507,cpu,production-service-production-service-1,16.86,93.0
1784799431.728553507,db,production,3,50000
1784799434.813971558,cpu,production-service-production-service-1,15.33,93.6
1784799434.813971558,db,production,7,50000
1784799437.896918445,cpu,production-service-production-service-1,14.59,91.5
1784799437.896918445,db,production,5,50000
1784799440.984233203,cpu,production-service-production-service-1,21.52,91.0
1784799440.984233203,db,production,5,50000
1784799444.070888880,cpu,production-service-production-service-1,15.43,90.9
1784799444.070888880,db,production,5,50000
1784799447.150354694,cpu,production-service-production-service-1,15.15,92.3
1784799447.150354694,db,production,5,50000
1784799450.226469398,cpu,production-service-production-service-1,15.21,93.5
1784799450.226469398,db,production,5,50000
1784799453.300875676,cpu,production-service-production-service-1,14.57,94.7
1784799453.300875676,db,production,5,50000
1784799456.386033895,cpu,production-service-production-service-1,15.76,94.4
1784799456.386033895,db,production,5,50000
1784799459.464559133,cpu,production-service-production-service-1,14.79,94.7
1784799459.464559133,db,production,5,50000
1784799462.539002891,cpu,production-service-production-service-1,16.92,92.5
1784799462.539002891,db,production,5,50000
1784799465.613903787,cpu,production-service-production-service-1,15.25,92.8
1784799465.613903787,db,production,5,50000
1784799468.702297267,cpu,production-service-production-service-1,15.37,93.0
1784799468.702297267,db,production,3,50000
1784799471.783946984,cpu,production-service-production-service-1,23.69,94.0
1784799471.783946984,db,production,3,50000
1784799474.859376644,cpu,production-service-production-service-1,15.55,92.5
1784799474.859376644,db,production,7,50000
1784799477.946709179,cpu,production-service-production-service-1,15.56,93.1
1784799477.946709179,db,production,5,50000
1784799481.030388260,cpu,production-service-production-service-1,15.75,93.7
1784799481.030388260,db,production,5,50000
1784799484.114273167,cpu,production-service-production-service-1,15.30,93.7
1784799484.114273167,db,production,5,50000
1784799487.187501208,cpu,production-service-production-service-1,15.13,95.6
1784799487.187501208,db,production,5,50000
1784799490.266404291,cpu,production-service-production-service-1,15.27,92.7
1784799490.266404291,db,production,5,50000
1784799493.343940013,cpu,production-service-production-service-1,15.80,93.6
1784799493.343940013,db,production,5,50000
1784799496.426422751,cpu,production-service-production-service-1,15.63,93.5
1784799496.426422751,db,production,3,50000
1784799499.510531149,cpu,production-service-production-service-1,15.12,93.7
1784799499.510531149,db,production,7,50000
1784799502.594305260,cpu,production-service-production-service-1,16.97,92.8
1784799502.594305260,db,production,7,50000
1784799505.679048615,cpu,production-service-production-service-1,14.80,92.3
1784799505.679048615,db,production,5,50000
1784799508.761177150,cpu,production-service-production-service-1,14.71,92.7
1784799508.761177150,db,production,5,50000
1784799511.838218471,cpu,production-service-production-service-1,15.18,92.6
1784799511.838218471,db,production,7,50000
1784799514.929660807,cpu,production-service-production-service-1,18.63,85.1
1784799514.929660807,db,production,3,50000
1784799518.013664275,cpu,production-service-production-service-1,15.49,93.1
1784799518.013664275,db,production,5,50000
1784799521.101218168,cpu,production-service-production-service-1,15.65,93.5
1784799521.101218168,db,production,5,50000
1784799524.183504638,cpu,production-service-production-service-1,14.36,94.3
1784799524.183504638,db,production,7,50000
1784799527.263087773,cpu,production-service-production-service-1,15.08,95.0
1784799527.263087773,db,production,7,50000
1784799530.348714430,cpu,production-service-production-service-1,21.13,96.5
1784799530.348714430,db,production,5,50000
1784799533.436881172,cpu,production-service-production-service-1,14.73,96.0
1784799533.436881172,db,production,7,50000
1784799536.508480038,cpu,production-service-production-service-1,15.43,92.5
1784799536.508480038,db,production,5,50000
1784799539.592278699,cpu,production-service-production-service-1,14.99,92.5
1784799539.592278699,db,production,7,50000
1784799542.684323362,cpu,production-service-production-service-1,17.07,93.0
1784799542.684323362,db,production,7,50000
1784799545.767316963,cpu,production-service-production-service-1,15.35,93.1
1784799545.767316963,db,production,5,50000
1784799548.850242772,cpu,production-service-production-service-1,15.33,93.4
1784799548.850242772,db,production,5,50000
1784799551.933595440,cpu,production-service-production-service-1,14.90,94.0
1784799551.933595440,db,production,5,50000
1784799555.020981997,cpu,production-service-production-service-1,15.04,93.8
1784799555.020981997,db,production,5,50000
1784799558.108765578,cpu,production-service-production-service-1,15.45,93.4
1784799558.108765578,db,production,3,50000
1784799561.197774980,cpu,production-service-production-service-1,15.07,94.3
1784799561.197774980,db,production,5,50000
1784799564.284980652,cpu,production-service-production-service-1,15.65,94.4
1784799564.284980652,db,production,3,50000
1784799567.370808598,cpu,production-service-production-service-1,14.06,94.2
1784799567.370808598,db,production,4,50000
1784799570.455728692,cpu,production-service-production-service-1,20.16,94.4
1784799570.455728692,db,production,7,50000
1784799573.537913753,cpu,production-service-production-service-1,15.37,94.6
1784799573.537913753,db,production,7,50000
1784799576.620245584,cpu,production-service-production-service-1,14.66,94.7
1784799576.620245584,db,production,3,50000
1784799579.712634791,cpu,production-service-production-service-1,19.06,94.2
1784799579.712634791,db,production,3,50000
1784799582.798086237,cpu,production-service-production-service-1,16.40,95.8
1784799582.798086237,db,production,3,50000
1784799585.874952811,cpu,production-service-production-service-1,15.20,94.5
1784799585.874952811,db,production,7,50000
1784799588.961687883,cpu,production-service-production-service-1,15.24,94.4
1784799588.961687883,db,production,5,50000
1784799592.043778811,cpu,production-service-production-service-1,15.20,94.8
1784799592.043778811,db,production,3,50000
1784799595.126151808,cpu,production-service-production-service-1,20.80,94.5
1784799595.126151808,db,production,7,50000
1784799598.203731007,cpu,production-service-production-service-1,15.35,94.5
1784799598.203731007,db,production,5,50000
1784799601.284675928,cpu,production-service-production-service-1,15.30,94.9
1784799601.284675928,db,production,5,50000
1784799604.365198231,cpu,production-service-production-service-1,14.78,94.7
1784799604.365198231,db,production,7,50000
1784799607.448216525,cpu,production-service-production-service-1,15.92,92.5
1784799607.448216525,db,production,7,50000
1784799610.528094917,cpu,production-service-production-service-1,15.64,92.9
1784799610.528094917,db,production,7,50000
1784799613.614796713,cpu,production-service-production-service-1,16.96,92.8
1784799613.614796713,db,production,3,50000
1784799616.694386639,cpu,production-service-production-service-1,15.11,92.7
1784799616.694386639,db,production,5,50000
1784799619.774752217,cpu,production-service-production-service-1,14.88,92.0
1784799619.774752217,db,production,5,50000
1784799622.858386048,cpu,production-service-production-service-1,17.01,94.8
1784799622.858386048,db,production,3,50000
1784799625.942988821,cpu,production-service-production-service-1,15.08,93.0
1784799625.942988821,db,production,3,50000
1784799629.028674652,cpu,production-service-production-service-1,20.74,93.1
1784799629.028674652,db,production,3,50000
1784799632.109707656,cpu,production-service-production-service-1,14.54,92.2
1784799632.109707656,db,production,5,50000
1784799635.187616201,cpu,production-service-production-service-1,14.71,93.0
1784799635.187616201,db,production,5,50000
1784799638.286757145,cpu,production-service-production-service-1,14.53,93.3
1784799638.286757145,db,production,7,50000
1784799641.375982026,cpu,production-service-production-service-1,15.77,93.7
1784799641.375982026,db,production,3,50000
1784799644.459563592,cpu,production-service-production-service-1,15.03,94.4
1784799644.459563592,db,production,7,50000
1784799647.534662737,cpu,production-service-production-service-1,15.18,93.4
1784799647.534662737,db,production,7,50000
1784799650.617751974,cpu,production-service-production-service-1,11.95,94.8
1784799650.617751974,db,production,5,50000
1784799653.693070995,cpu,production-service-production-service-1,14.02,94.7
1784799653.693070995,db,production,5,50000
1784799656.774217782,cpu,production-service-production-service-1,14.18,94.4
1784799656.774217782,db,production,7,50000
1784799659.858366688,cpu,production-service-production-service-1,13.55,94.8
1784799659.858366688,db,production,7,50000
1784799662.935311452,cpu,production-service-production-service-1,20.62,95.3
1784799662.935311452,db,production,5,50000
1784799666.023635612,cpu,production-service-production-service-1,14.29,92.8
1784799666.023635612,db,production,3,50000
1784799669.108627625,cpu,production-service-production-service-1,15.88,92.4
1784799669.108627625,db,production,5,50000
1784799672.184544432,cpu,production-service-production-service-1,14.46,92.2
1784799672.184544432,db,production,5,50000
1784799675.263138936,cpu,production-service-production-service-1,15.22,92.5
1784799675.263138936,db,production,6,50000
1784799678.348787058,cpu,production-service-production-service-1,14.26,92.3
1784799678.348787058,db,production,5,50000
1784799681.436031328,cpu,production-service-production-service-1,15.37,94.4
1784799681.436031328,db,production,5,50000
1784799684.524584681,cpu,production-service-production-service-1,14.58,95.5
1784799684.524584681,db,production,5,50000
1784799687.623221706,cpu,production-service-production-service-1,14.44,95.2
1784799687.623221706,db,production,7,50000
1784799690.702441234,cpu,production-service-production-service-1,14.57,95.2
1784799690.702441234,db,production,7,50000
1784799693.793676137,cpu,production-service-production-service-1,16.01,93.2
1784799693.793676137,db,production,5,50000
1784799696.873813957,cpu,production-service-production-service-1,14.21,91.8
1784799696.873813957,db,production,5,50000
1784799699.962023874,cpu,production-service-production-service-1,20.99,91.7
1784799699.962023874,db,production,7,50000
1784799703.040199830,cpu,production-service-production-service-1,15.14,92.2
1784799703.040199830,db,production,7,50000
1784799706.114689984,cpu,production-service-production-service-1,15.20,91.9
1784799706.114689984,db,production,5,50000
1784799709.191688162,cpu,production-service-production-service-1,16.60,93.0
1784799709.191688162,db,production,7,50000
1784799712.280436231,cpu,production-service-production-service-1,15.64,94.1
1784799712.280436231,db,production,7,50000
1784799715.369142611,cpu,production-service-production-service-1,21.00,93.2
1784799715.369142611,db,production,7,50000
1784799718.447854334,cpu,production-service-production-service-1,15.53,93.8
1784799718.447854334,db,production,3,50000
1784799721.534324456,cpu,production-service-production-service-1,15.50,93.6
1784799721.534324456,db,production,5,50000
1784799724.623501828,cpu,production-service-production-service-1,15.44,96.8
1784799724.623501828,db,production,5,50000
1784799727.711712907,cpu,production-service-production-service-1,14.88,96.1
1784799727.711712907,db,production,2,50000
1784799730.797557350,cpu,production-service-production-service-1,14.72,95.4
1784799730.797557350,db,production,5,50000
1784799733.875406835,cpu,production-service-production-service-1,17.75,92.9
1784799733.875406835,db,production,5,50000
1784799736.953141045,cpu,production-service-production-service-1,15.20,92.4
1784799736.953141045,db,production,7,50000
1784799740.044819603,cpu,production-service-production-service-1,15.10,92.8
1784799740.044819603,db,production,7,50000
1784799743.132881496,cpu,production-service-production-service-1,15.25,92.9
1784799743.132881496,db,production,5,50000
1784799746.208504465,cpu,production-service-production-service-1,19.41,92.2
1784799746.208504465,db,production,7,50000
1784799749.287844315,cpu,production-service-production-service-1,13.50,92.7
1784799749.287844315,db,production,5,50000
1784799752.365542256,cpu,production-service-production-service-1,14.25,93.1
1784799752.365542256,db,production,5,50000
1784799755.446889831,cpu,production-service-production-service-1,14.96,93.6
1784799755.446889831,db,production,7,50000
1784799758.526953295,cpu,production-service-production-service-1,19.81,93.8
1784799758.526953295,db,production,5,50000
1784799761.616573904,cpu,production-service-production-service-1,13.77,92.8
1784799761.616573904,db,production,5,50000
1784799764.701226224,cpu,production-service-production-service-1,22.88,94.3
1784799764.701226224,db,production,7,50000
1784799767.786069386,cpu,production-service-production-service-1,15.34,94.4
1784799767.786069386,db,production,5,50000
1784799770.866776725,cpu,production-service-production-service-1,15.54,94.6
1784799770.866776725,db,production,5,50000
1784799773.945991280,cpu,production-service-production-service-1,22.98,93.5
1784799773.945991280,db,production,7,50000
1784799777.031658664,cpu,production-service-production-service-1,14.26,93.4
1784799777.031658664,db,production,7,50000
1784799780.114749065,cpu,production-service-production-service-1,14.24,95.0
1784799780.114749065,db,production,5,50000
1784799783.199899197,cpu,production-service-production-service-1,14.18,94.3
1784799783.199899197,db,production,5,50000
1784799786.278271302,cpu,production-service-production-service-1,14.10,94.6
1784799786.278271302,db,production,5,50000
1784799789.355205778,cpu,production-service-production-service-1,14.75,95.5
1784799789.355205778,db,production,4,50000
1784799792.445410592,cpu,production-service-production-service-1,14.05,95.3
1784799792.445410592,db,production,3,50000
1784799795.520351237,cpu,production-service-production-service-1,13.44,95.4
1784799795.520351237,db,production,7,50000
1784799798.622244422,cpu,production-service-production-service-1,19.93,94.5
1784799798.622244422,db,production,7,50000
1784799801.700189687,cpu,production-service-production-service-1,15.15,95.4
1784799801.700189687,db,production,3,50000
1784799804.786265578,cpu,production-service-production-service-1,17.02,93.9
1784799804.786265578,db,production,5,50000
1784799807.870673542,cpu,production-service-production-service-1,14.85,93.4
1784799807.870673542,db,production,3,50000
1784799810.950380201,cpu,production-service-production-service-1,13.77,93.9
1784799810.950380201,db,production,3,50000
1784799814.032106463,cpu,production-service-production-service-1,13.49,94.0
1784799814.032106463,db,production,5,50000
1784799817.112490521,cpu,production-service-production-service-1,13.28,92.3
1784799817.112490521,db,production,3,50000
1784799820.205750403,cpu,production-service-production-service-1,13.33,92.4
1784799820.205750403,db,production,5,50000
1784799823.289846748,cpu,production-service-production-service-1,14.67,92.5
1784799823.289846748,db,production,4,50000
1784799826.368113208,cpu,production-service-production-service-1,14.97,91.7
1784799826.368113208,db,production,5,50000
1784799829.462322477,cpu,production-service-production-service-1,14.38,93.4
1784799829.462322477,db,production,3,50000
1784799832.546812717,cpu,production-service-production-service-1,15.14,94.7
1784799832.546812717,db,production,5,50000
1784799835.631079054,cpu,production-service-production-service-1,15.15,93.5
1784799835.631079054,db,production,5,50000
1784799838.709677637,cpu,production-service-production-service-1,14.76,94.1
1784799838.709677637,db,production,5,50000
1784799841.798832626,cpu,production-service-production-service-1,15.02,94.2
1784799841.798832626,db,production,5,50000
1784799844.881506557,cpu,production-service-production-service-1,15.20,93.8
1784799844.881506557,db,production,5,50000
1784799847.970561307,cpu,production-service-production-service-1,14.98,94.2
1784799847.970561307,db,production,3,50000
1784799851.052992002,cpu,production-service-production-service-1,14.55,92.2
1784799851.052992002,db,production,5,50000
1784799854.146910847,cpu,production-service-production-service-1,13.44,92.4
1784799854.146910847,db,production,7,50000
1784799857.218726477,cpu,production-service-production-service-1,15.69,92.7
1784799857.218726477,db,production,3,50000
1784799860.296057366,cpu,production-service-production-service-1,14.85,93.7
1784799860.296057366,db,production,5,50000
1784799863.380093338,cpu,production-service-production-service-1,20.34,92.2
1784799863.380093338,db,production,7,50000
1784799866.452707119,cpu,production-service-production-service-1,15.25,93.5
1784799866.452707119,db,production,3,50000
1784799869.536126153,cpu,production-service-production-service-1,14.60,94.8
1784799869.536126153,db,production,5,50000
1784799872.623331914,cpu,production-service-production-service-1,14.52,95.5
1784799872.623331914,db,production,7,50000
1784799875.705188347,cpu,production-service-production-service-1,14.54,95.8
1784799875.705188347,db,production,7,50000
1784799878.786453654,cpu,production-service-production-service-1,15.27,93.6
1784799878.786453654,db,production,5,50000
1784799881.875952286,cpu,production-service-production-service-1,0.01,92.6
1784799881.875952286,db,production,3,50000
1784799884.959144520,cpu,production-service-production-service-1,1.87,92.5
1784799884.959144520,db,production,3,50000
1784799888.045871130,cpu,production-service-production-service-1,0.01,91.7
1784799888.045871130,db,production,3,50000
1784799891.139400551,cpu,production-service-production-service-1,0.01,91.7
1784799891.139400551,db,production,3,50000
1784799894.234861462,cpu,production-service-production-service-1,0.06,92.0
1784799894.234861462,db,production,3,50000
1784799897.327500575,cpu,production-service-production-service-1,0.01,92.9
1784799897.327500575,db,production,3,50000
1784799900.404221099,cpu,production-service-production-service-1,0.01,92.8
1784799900.404221099,db,production,3,50000
1784799903.482675325,cpu,production-service-production-service-1,0.01,92.3
1784799903.482675325,db,production,3,50000
1784799906.572784029,cpu,production-service-production-service-1,0.02,92.4
1784799906.572784029,db,production,3,50000
1784799909.658857492,cpu,production-service-production-service-1,0.08,92.2
1784799909.658857492,db,production,3,50000
1784799912.739883217,cpu,production-service-production-service-1,0.01,92.0
1784799912.739883217,db,production,3,50000
1784799915.828014124,cpu,production-service-production-service-1,0.01,93.0
1784799915.828014124,db,production,3,50000
1784799918.907829695,cpu,production-service-production-service-1,0.01,92.8
1784799918.907829695,db,production,3,50000
1784799921.989835535,cpu,production-service-production-service-1,0.01,92.6
1784799921.989835535,db,production,3,50000
1784799925.078166131,cpu,production-service-production-service-1,1.96,92.3
1784799925.078166131,db,production,3,50000
1784799928.157734964,cpu,production-service-production-service-1,0.01,91.8
1784799928.157734964,db,production,3,50000
1784799931.243376152,cpu,production-service-production-service-1,0.01,91.8
1784799931.243376152,db,production,3,50000
1784799934.328273054,cpu,production-service-production-service-1,0.06,91.5
1784799934.328273054,db,production,3,50000
1784799937.417964118,cpu,production-service-production-service-1,0.01,91.9
1784799937.417964118,db,production,3,50000
1784799940.505369278,cpu,production-service-production-service-1,0.01,91.0
1784799940.505369278,db,production,3,50000
1784799943.594524206,cpu,production-service-production-service-1,0.01,90.8
1784799943.594524206,db,production,3,50000
