ts_epoch,kind,label,v1,v2
1784800296.227733973,cpu,zt-gateway,0.06,104.0
1784800296.227733973,cpu,zt-php-worker,9.45,47.7
1784800296.227733973,cpu,zt-rabbitmq,519.17,201.4
1784800296.227733973,queue,order_queue,7907,
1784800296.227733973,queue,OrderCreateRequestedEvent,24,
1784800296.227733973,queue,PaymentProcessedEvent,3,
1784800296.227733973,queue,RollbackOrderEvent,0,
1784800296.227733973,queue,InventoryDeductedEvent,3,
1784800296.227733973,queue,OrderSagaCompletedEvent,4,
1784800296.227733973,queue,OrderCreatedEvent,6,
1784800296.227733973,queue,RollbackInventoryEvent,0,
1784800301.093249918,cpu,zt-gateway,0.07,104.0
1784800301.093249918,cpu,zt-php-worker,9.80,47.5
1784800301.093249918,cpu,zt-rabbitmq,2.44,202.2
1784800301.093249918,queue,order_queue,7751,
1784800301.093249918,queue,OrderCreateRequestedEvent,24,
1784800301.093249918,queue,PaymentProcessedEvent,4,
1784800301.093249918,queue,RollbackOrderEvent,0,
1784800301.093249918,queue,InventoryDeductedEvent,4,
1784800301.093249918,queue,OrderSagaCompletedEvent,3,
1784800301.093249918,queue,OrderCreatedEvent,6,
1784800301.093249918,queue,RollbackInventoryEvent,0,
1784800305.951562992,cpu,zt-gateway,0.04,104.0
1784800305.951562992,cpu,zt-php-worker,10.38,47.7
1784800305.951562992,cpu,zt-rabbitmq,2.43,201.7
1784800305.951562992,queue,order_queue,7598,
1784800305.951562992,queue,OrderCreateRequestedEvent,26,
1784800305.951562992,queue,PaymentProcessedEvent,3,
1784800305.951562992,queue,RollbackOrderEvent,0,
1784800305.951562992,queue,InventoryDeductedEvent,3,
1784800305.951562992,queue,OrderSagaCompletedEvent,4,
1784800305.951562992,queue,OrderCreatedEvent,6,
1784800305.951562992,queue,RollbackInventoryEvent,0,
1784800310.803440254,cpu,zt-gateway,0.04,104.0
1784800310.803440254,cpu,zt-php-worker,9.30,47.2
1784800310.803440254,cpu,zt-rabbitmq,2.47,202.3
1784800310.803440254,queue,order_queue,7453,
1784800310.803440254,queue,OrderCreateRequestedEvent,27,
1784800310.803440254,queue,PaymentProcessedEvent,5,
1784800310.803440254,queue,RollbackOrderEvent,0,
1784800310.803440254,queue,InventoryDeductedEvent,3,
1784800310.803440254,queue,OrderSagaCompletedEvent,4,
1784800310.803440254,queue,OrderCreatedEvent,4,
1784800310.803440254,queue,RollbackInventoryEvent,0,
1784800315.654475239,cpu,zt-gateway,0.04,104.0
1784800315.654475239,cpu,zt-php-worker,9.81,47.5
1784800315.654475239,cpu,zt-rabbitmq,2.70,205.5
1784800315.654475239,queue,order_queue,7306,
1784800315.654475239,queue,OrderCreateRequestedEvent,27,
1784800315.654475239,queue,PaymentProcessedEvent,5,
1784800315.654475239,queue,RollbackOrderEvent,0,
1784800315.654475239,queue,InventoryDeductedEvent,3,
1784800315.654475239,queue,OrderSagaCompletedEvent,4,
1784800315.654475239,queue,OrderCreatedEvent,4,
1784800315.654475239,queue,RollbackInventoryEvent,0,
1784800320.522518654,cpu,zt-gateway,0.04,104.0
1784800320.522518654,cpu,zt-php-worker,8.92,47.2
1784800320.522518654,cpu,zt-rabbitmq,2.89,209.8
1784800320.522518654,queue,order_queue,7158,
1784800320.522518654,queue,OrderCreateRequestedEvent,28,
1784800320.522518654,queue,PaymentProcessedEvent,5,
1784800320.522518654,queue,RollbackOrderEvent,0,
1784800320.522518654,queue,InventoryDeductedEvent,4,
1784800320.522518654,queue,OrderSagaCompletedEvent,3,
1784800320.522518654,queue,OrderCreatedEvent,4,
1784800320.522518654,queue,RollbackInventoryEvent,0,
1784800325.387337829,cpu,zt-gateway,0.07,104.0
1784800325.387337829,cpu,zt-php-worker,8.98,47.7
1784800325.387337829,cpu,zt-rabbitmq,3.70,203.6
1784800325.387337829,queue,order_queue,7008,
1784800325.387337829,queue,OrderCreateRequestedEvent,28,
1784800325.387337829,queue,PaymentProcessedEvent,4,
1784800325.387337829,queue,RollbackOrderEvent,0,
1784800325.387337829,queue,InventoryDeductedEvent,2,
1784800325.387337829,queue,OrderSagaCompletedEvent,4,
1784800325.387337829,queue,OrderCreatedEvent,6,
1784800325.387337829,queue,RollbackInventoryEvent,0,
1784800330.253247674,cpu,zt-gateway,0.08,104.0
1784800330.253247674,cpu,zt-php-worker,8.20,47.7
1784800330.253247674,cpu,zt-rabbitmq,2.37,203.4
1784800330.253247674,queue,order_queue,6858,
1784800330.253247674,queue,OrderCreateRequestedEvent,30,
1784800330.253247674,queue,PaymentProcessedEvent,2,
1784800330.253247674,queue,RollbackOrderEvent,0,
1784800330.253247674,queue,InventoryDeductedEvent,5,
1784800330.253247674,queue,OrderSagaCompletedEvent,3,
1784800330.253247674,queue,OrderCreatedEvent,6,
1784800330.253247674,queue,RollbackInventoryEvent,0,
1784800335.109105378,cpu,zt-gateway,0.05,104.0
1784800335.109105378,cpu,zt-php-worker,9.26,48.2
1784800335.109105378,cpu,zt-rabbitmq,2.57,210.9
1784800335.109105378,queue,order_queue,6710,
1784800335.109105378,queue,OrderCreateRequestedEvent,33,
1784800335.109105378,queue,PaymentProcessedEvent,5,
1784800335.109105378,queue,RollbackOrderEvent,0,
1784800335.109105378,queue,InventoryDeductedEvent,4,
1784800335.109105378,queue,OrderSagaCompletedEvent,4,
1784800335.109105378,queue,OrderCreatedEvent,3,
1784800335.109105378,queue,RollbackInventoryEvent,0,
1784800339.972705245,cpu,zt-gateway,0.07,104.0
1784800339.972705245,cpu,zt-php-worker,8.65,47.7
1784800339.972705245,cpu,zt-rabbitmq,2.56,204.0
1784800339.972705245,queue,order_queue,6563,
1784800339.972705245,queue,OrderCreateRequestedEvent,35,
1784800339.972705245,queue,PaymentProcessedEvent,2,
1784800339.972705245,queue,RollbackOrderEvent,0,
1784800339.972705245,queue,InventoryDeductedEvent,5,
1784800339.972705245,queue,OrderSagaCompletedEvent,4,
1784800339.972705245,queue,OrderCreatedEvent,5,
1784800339.972705245,queue,RollbackInventoryEvent,0,
1784800344.821306077,cpu,zt-gateway,0.06,104.0
1784800344.821306077,cpu,zt-php-worker,9.24,47.7
1784800344.821306077,cpu,zt-rabbitmq,2.74,202.1
1784800344.821306077,queue,order_queue,6415,
1784800344.821306077,queue,OrderCreateRequestedEvent,36,
1784800344.821306077,queue,PaymentProcessedEvent,3,
1784800344.821306077,queue,RollbackOrderEvent,0,
1784800344.821306077,queue,InventoryDeductedEvent,3,
1784800344.821306077,queue,OrderSagaCompletedEvent,4,
1784800344.821306077,queue,OrderCreatedEvent,6,
1784800344.821306077,queue,RollbackInventoryEvent,0,
1784800349.675559189,cpu,zt-gateway,0.05,104.0
1784800349.675559189,cpu,zt-php-worker,9.69,48.0
1784800349.675559189,cpu,zt-rabbitmq,1.83,203.0
1784800349.675559189,queue,order_queue,6268,
1784800349.675559189,queue,OrderCreateRequestedEvent,37,
1784800349.675559189,queue,PaymentProcessedEvent,3,
1784800349.675559189,queue,RollbackOrderEvent,0,
1784800349.675559189,queue,InventoryDeductedEvent,3,
1784800349.675559189,queue,OrderSagaCompletedEvent,4,
1784800349.675559189,queue,OrderCreatedEvent,6,
1784800349.675559189,queue,RollbackInventoryEvent,0,
1784800354.529346883,cpu,zt-gateway,0.05,104.0
1784800354.529346883,cpu,zt-php-worker,9.62,47.7
1784800354.529346883,cpu,zt-rabbitmq,251.42,203.3
1784800354.529346883,queue,order_queue,6121,
1784800354.529346883,queue,OrderCreateRequestedEvent,38,
1784800354.529346883,queue,PaymentProcessedEvent,5,
1784800354.529346883,queue,RollbackOrderEvent,0,
1784800354.529346883,queue,InventoryDeductedEvent,3,
1784800354.529346883,queue,OrderSagaCompletedEvent,4,
1784800354.529346883,queue,OrderCreatedEvent,4,
1784800354.529346883,queue,RollbackInventoryEvent,0,
1784800359.389473357,cpu,zt-gateway,0.04,104.0
1784800359.389473357,cpu,zt-php-worker,9.57,47.2
1784800359.389473357,cpu,zt-rabbitmq,2.12,201.9
1784800359.389473357,queue,order_queue,5974,
1784800359.389473357,queue,OrderCreateRequestedEvent,39,
1784800359.389473357,queue,PaymentProcessedEvent,5,
1784800359.389473357,queue,RollbackOrderEvent,0,
1784800359.389473357,queue,InventoryDeductedEvent,3,
1784800359.389473357,queue,OrderSagaCompletedEvent,4,
1784800359.389473357,queue,OrderCreatedEvent,4,
1784800359.389473357,queue,RollbackInventoryEvent,0,
1784800364.249044533,cpu,zt-gateway,0.08,104.0
1784800364.249044533,cpu,zt-php-worker,9.29,47.5
1784800364.249044533,cpu,zt-rabbitmq,2.56,206.3
1784800364.249044533,queue,order_queue,5824,
1784800364.249044533,queue,OrderCreateRequestedEvent,39,
1784800364.249044533,queue,PaymentProcessedEvent,3,
1784800364.249044533,queue,RollbackOrderEvent,0,
1784800364.249044533,queue,InventoryDeductedEvent,5,
1784800364.249044533,queue,OrderSagaCompletedEvent,2,
1784800364.249044533,queue,OrderCreatedEvent,6,
1784800364.249044533,queue,RollbackInventoryEvent,0,
1784800369.111649276,cpu,zt-gateway,0.05,104.0
1784800369.111649276,cpu,zt-php-worker,9.02,47.2
1784800369.111649276,cpu,zt-rabbitmq,63.73,257.7
1784800369.111649276,queue,order_queue,5678,
1784800369.111649276,queue,OrderCreateRequestedEvent,40,
1784800369.111649276,queue,PaymentProcessedEvent,4,
1784800369.111649276,queue,RollbackOrderEvent,0,
1784800369.111649276,queue,InventoryDeductedEvent,4,
1784800369.111649276,queue,OrderSagaCompletedEvent,4,
1784800369.111649276,queue,OrderCreatedEvent,4,
1784800369.111649276,queue,RollbackInventoryEvent,0,
1784800373.959671628,cpu,zt-gateway,0.05,104.0
1784800373.959671628,cpu,zt-php-worker,8.84,47.5
1784800373.959671628,cpu,zt-rabbitmq,2.38,201.8
1784800373.959671628,queue,order_queue,5528,
1784800373.959671628,queue,OrderCreateRequestedEvent,43,
1784800373.959671628,queue,PaymentProcessedEvent,3,
1784800373.959671628,queue,RollbackOrderEvent,0,
1784800373.959671628,queue,InventoryDeductedEvent,5,
1784800373.959671628,queue,OrderSagaCompletedEvent,4,
1784800373.959671628,queue,OrderCreatedEvent,5,
1784800373.959671628,queue,RollbackInventoryEvent,0,
1784800378.820288828,cpu,zt-gateway,0.04,104.0
1784800378.820288828,cpu,zt-php-worker,9.83,48.0
1784800378.820288828,cpu,zt-rabbitmq,2.17,202.4
1784800378.820288828,queue,order_queue,5380,
1784800378.820288828,queue,OrderCreateRequestedEvent,46,
1784800378.820288828,queue,PaymentProcessedEvent,5,
1784800378.820288828,queue,RollbackOrderEvent,0,
1784800378.820288828,queue,InventoryDeductedEvent,4,
1784800378.820288828,queue,OrderSagaCompletedEvent,4,
1784800378.820288828,queue,OrderCreatedEvent,3,
1784800378.820288828,queue,RollbackInventoryEvent,0,
1784800383.712297112,cpu,zt-gateway,0.07,104.0
1784800383.712297112,cpu,zt-php-worker,8.81,48.2
1784800383.712297112,cpu,zt-rabbitmq,2.34,206.3
1784800383.712297112,queue,order_queue,5231,
1784800383.712297112,queue,OrderCreateRequestedEvent,47,
1784800383.712297112,queue,PaymentProcessedEvent,2,
1784800383.712297112,queue,RollbackOrderEvent,0,
1784800383.712297112,queue,InventoryDeductedEvent,4,
1784800383.712297112,queue,OrderSagaCompletedEvent,4,
1784800383.712297112,queue,OrderCreatedEvent,6,
1784800383.712297112,queue,RollbackInventoryEvent,0,
1784800388.562587571,cpu,zt-gateway,0.06,104.0
1784800388.562587571,cpu,zt-php-worker,8.75,47.5
1784800388.562587571,cpu,zt-rabbitmq,268.03,203.0
1784800388.562587571,queue,order_queue,5086,
1784800388.562587571,queue,OrderCreateRequestedEvent,49,
1784800388.562587571,queue,PaymentProcessedEvent,5,
1784800388.562587571,queue,RollbackOrderEvent,0,
1784800388.562587571,queue,InventoryDeductedEvent,3,
1784800388.562587571,queue,OrderSagaCompletedEvent,4,
1784800388.562587571,queue,OrderCreatedEvent,4,
1784800388.562587571,queue,RollbackInventoryEvent,0,
1784800393.423322489,cpu,zt-gateway,0.10,104.0
1784800393.423322489,cpu,zt-php-worker,9.09,47.5
1784800393.423322489,cpu,zt-rabbitmq,2.31,203.9
1784800393.423322489,queue,order_queue,4936,
1784800393.423322489,queue,OrderCreateRequestedEvent,51,
1784800393.423322489,queue,PaymentProcessedEvent,4,
1784800393.423322489,queue,RollbackOrderEvent,0,
1784800393.423322489,queue,InventoryDeductedEvent,3,
1784800393.423322489,queue,OrderSagaCompletedEvent,4,
1784800393.423322489,queue,OrderCreatedEvent,5,
1784800393.423322489,queue,RollbackInventoryEvent,0,
1784800398.277710677,cpu,zt-gateway,0.06,104.0
1784800398.277710677,cpu,zt-php-worker,9.47,48.4
1784800398.277710677,cpu,zt-rabbitmq,2.34,203.0
1784800398.277710677,queue,order_queue,4787,
1784800398.277710677,queue,OrderCreateRequestedEvent,54,
1784800398.277710677,queue,PaymentProcessedEvent,4,
1784800398.277710677,queue,RollbackOrderEvent,0,
1784800398.277710677,queue,InventoryDeductedEvent,3,
1784800398.277710677,queue,OrderSagaCompletedEvent,4,
1784800398.277710677,queue,OrderCreatedEvent,5,
1784800398.277710677,queue,RollbackInventoryEvent,0,
1784800403.142408347,cpu,zt-gateway,0.04,104.0
1784800403.142408347,cpu,zt-php-worker,8.41,47.7
1784800403.142408347,cpu,zt-rabbitmq,2.41,201.3
1784800403.142408347,queue,order_queue,4640,
1784800403.142408347,queue,OrderCreateRequestedEvent,57,
1784800403.142408347,queue,PaymentProcessedEvent,5,
1784800403.142408347,queue,RollbackOrderEvent,0,
1784800403.142408347,queue,InventoryDeductedEvent,3,
1784800403.142408347,queue,OrderSagaCompletedEvent,4,
1784800403.142408347,queue,OrderCreatedEvent,4,
1784800403.142408347,queue,RollbackInventoryEvent,0,
1784800407.998441348,cpu,zt-gateway,0.06,104.0
1784800407.998441348,cpu,zt-php-worker,8.50,47.9
1784800407.998441348,cpu,zt-rabbitmq,256.92,203.4
1784800407.998441348,queue,order_queue,4492,
1784800407.998441348,queue,OrderCreateRequestedEvent,58,
1784800407.998441348,queue,PaymentProcessedEvent,5,
1784800407.998441348,queue,RollbackOrderEvent,0,
1784800407.998441348,queue,InventoryDeductedEvent,2,
1784800407.998441348,queue,OrderSagaCompletedEvent,4,
1784800407.998441348,queue,OrderCreatedEvent,5,
1784800407.998441348,queue,RollbackInventoryEvent,0,
