ts_epoch,kind,label,v1,v2
1784798889.163373118,cpu,order-service-order-service-1,14.19,90.3
1784798889.163373118,db,order,3,50000
1784798892.253079596,cpu,order-service-order-service-1,17.90,90.6
1784798892.253079596,db,order,3,50000
1784798895.342562482,cpu,order-service-order-service-1,14.36,91.5
1784798895.342562482,db,order,3,50000
1784798898.424245158,cpu,order-service-order-service-1,14.65,92.5
1784798898.424245158,db,order,3,50000
1784798901.507659295,cpu,order-service-order-service-1,20.07,90.6
1784798901.507659295,db,order,3,50000
1784798904.590128685,cpu,order-service-order-service-1,14.62,90.9
1784798904.590128685,db,order,3,50000
1784798907.680012332,cpu,order-service-order-service-1,15.15,91.3
1784798907.680012332,db,order,3,50000
1784798910.761146677,cpu,order-service-order-service-1,13.28,92.5
1784798910.761146677,db,order,3,50000
1784798913.847246656,cpu,order-service-order-service-1,13.30,92.7
1784798913.847246656,db,order,3,50000
1784798916.926456069,cpu,order-service-order-service-1,16.04,91.9
1784798916.926456069,db,order,3,50000
1784798920.007985564,cpu,order-service-order-service-1,13.85,91.8
1784798920.007985564,db,order,3,50000
1784798923.091683595,cpu,order-service-order-service-1,12.96,93.6
1784798923.091683595,db,order,3,50000
1784798926.174923598,cpu,order-service-order-service-1,17.62,95.1
1784798926.174923598,db,order,3,50000
1784798929.257845171,cpu,order-service-order-service-1,20.54,94.7
1784798929.257845171,db,order,3,50000
1784798932.342809919,cpu,order-service-order-service-1,15.54,94.5
1784798932.342809919,db,order,3,50000
1784798935.422766479,cpu,order-service-order-service-1,13.00,91.0
1784798935.422766479,db,order,3,50000
1784798938.512672395,cpu,order-service-order-service-1,14.84,91.4
1784798938.512672395,db,order,3,50000
1784798941.596980487,cpu,order-service-order-service-1,14.11,90.8
1784798941.596980487,db,order,3,50000
1784798944.687015868,cpu,order-service-order-service-1,21.27,90.1
1784798944.687015868,db,order,3,50000
1784798947.772325643,cpu,order-service-order-service-1,14.33,89.6
1784798947.772325643,db,order,3,50000
1784798950.864647722,cpu,order-service-order-service-1,14.20,90.7
1784798950.864647722,db,order,3,50000
1784798953.941260299,cpu,order-service-order-service-1,14.69,92.4
1784798953.941260299,db,order,3,50000
1784798957.035332972,cpu,order-service-order-service-1,13.36,94.1
1784798957.035332972,db,order,3,50000
1784798960.113213576,cpu,order-service-order-service-1,21.22,92.3
1784798960.113213576,db,order,3,50000
1784798963.203427214,cpu,order-service-order-service-1,14.25,92.4
1784798963.203427214,db,order,3,50000
1784798966.291630992,cpu,order-service-order-service-1,14.73,92.9
1784798966.291630992,db,order,3,50000
1784798969.390044380,cpu,order-service-order-service-1,13.59,93.8
1784798969.390044380,db,order,3,50000
1784798972.472840895,cpu,order-service-order-service-1,12.75,94.0
1784798972.472840895,db,order,3,50000
1784798975.576076670,cpu,order-service-order-service-1,18.49,93.3
1784798975.576076670,db,order,3,50000
1784798978.661773480,cpu,order-service-order-service-1,12.10,95.4
1784798978.661773480,db,order,3,50000
1784798981.746248304,cpu,order-service-order-service-1,10.34,95.6
1784798981.746248304,db,order,3,50000
1784798984.831146930,cpu,order-service-order-service-1,11.54,95.6
1784798984.831146930,db,order,3,50000
1784798987.915762514,cpu,order-service-order-service-1,10.25,96.4
1784798987.915762514,db,order,3,50000
1784798991.002015208,cpu,order-service-order-service-1,10.83,93.0
1784798991.002015208,db,order,3,50000
1784798994.084449310,cpu,order-service-order-service-1,19.37,93.0
1784798994.084449310,db,order,3,50000
1784798997.171004707,cpu,order-service-order-service-1,11.04,92.8
1784798997.171004707,db,order,3,50000
1784799000.252366321,cpu,order-service-order-service-1,9.90,93.2
1784799000.252366321,db,order,3,50000
1784799003.336375743,cpu,order-service-order-service-1,12.70,93.0
1784799003.336375743,db,order,3,50000
1784799006.415471639,cpu,order-service-order-service-1,10.76,93.5
1784799006.415471639,db,order,3,50000
1784799009.501285523,cpu,order-service-order-service-1,12.08,93.7
1784799009.501285523,db,order,3,50000
1784799012.581952940,cpu,order-service-order-service-1,16.47,90.1
1784799012.581952940,db,order,3,50000
1784799015.674758684,cpu,order-service-order-service-1,12.11,93.0
1784799015.674758684,db,order,3,50000
1784799018.757223535,cpu,order-service-order-service-1,11.43,93.2
1784799018.757223535,db,order,3,50000
1784799021.840297172,cpu,order-service-order-service-1,10.73,94.5
1784799021.840297172,db,order,3,50000
1784799024.916009804,cpu,order-service-order-service-1,12.11,94.5
1784799024.916009804,db,order,3,50000
1784799028.008046019,cpu,order-service-order-service-1,10.86,94.5
1784799028.008046019,db,order,3,50000
1784799031.089883142,cpu,order-service-order-service-1,12.25,95.2
1784799031.089883142,db,order,3,50000
1784799034.178209111,cpu,order-service-order-service-1,11.78,94.2
1784799034.178209111,db,order,3,50000
1784799037.274175262,cpu,order-service-order-service-1,11.52,94.6
1784799037.274175262,db,order,3,50000
1784799040.361053728,cpu,order-service-order-service-1,12.11,94.0
1784799040.361053728,db,order,3,50000
1784799043.448181615,cpu,order-service-order-service-1,10.69,91.6
1784799043.448181615,db,order,3,50000
1784799046.526408346,cpu,order-service-order-service-1,11.60,91.9
1784799046.526408346,db,order,3,50000
1784799049.609529055,cpu,order-service-order-service-1,11.69,93.4
1784799049.609529055,db,order,3,50000
1784799052.689257988,cpu,order-service-order-service-1,19.56,93.3
1784799052.689257988,db,order,3,50000
1784799055.767363913,cpu,order-service-order-service-1,11.42,93.4
1784799055.767363913,db,order,3,50000
1784799058.858507512,cpu,order-service-order-service-1,12.82,93.3
1784799058.858507512,db,order,3,50000
1784799061.946951928,cpu,order-service-order-service-1,10.65,93.5
1784799061.946951928,db,order,3,50000
1784799065.031311509,cpu,order-service-order-service-1,10.84,94.7
1784799065.031311509,db,order,3,50000
1784799068.115836376,cpu,order-service-order-service-1,11.89,94.9
1784799068.115836376,db,order,3,50000
1784799071.197331056,cpu,order-service-order-service-1,18.91,93.8
1784799071.197331056,db,order,3,50000
1784799074.287901414,cpu,order-service-order-service-1,11.25,95.2
1784799074.287901414,db,order,3,50000
1784799077.366955863,cpu,order-service-order-service-1,10.66,93.8
1784799077.366955863,db,order,3,50000
1784799080.457119803,cpu,order-service-order-service-1,9.88,93.2
1784799080.457119803,db,order,3,50000
1784799083.541012843,cpu,order-service-order-service-1,12.17,94.1
1784799083.541012843,db,order,3,50000
1784799086.625633311,cpu,order-service-order-service-1,11.21,94.4
1784799086.625633311,db,order,3,50000
1784799089.712825229,cpu,order-service-order-service-1,14.75,88.8
1784799089.712825229,db,order,3,50000
1784799092.793294349,cpu,order-service-order-service-1,12.98,93.5
1784799092.793294349,db,order,3,50000
1784799095.881380683,cpu,order-service-order-service-1,10.57,95.4
1784799095.881380683,db,order,3,50000
1784799098.962001258,cpu,order-service-order-service-1,10.87,95.7
1784799098.962001258,db,order,3,50000
1784799102.045436051,cpu,order-service-order-service-1,9.31,95.5
1784799102.045436051,db,order,3,50000
1784799105.127626261,cpu,order-service-order-service-1,11.56,97.4
1784799105.127626261,db,order,3,50000
1784799108.222084557,cpu,order-service-order-service-1,9.46,95.7
1784799108.222084557,db,order,3,50000
1784799111.306238150,cpu,order-service-order-service-1,11.12,94.9
1784799111.306238150,db,order,3,50000
1784799114.386920141,cpu,order-service-order-service-1,9.53,94.8
1784799114.386920141,db,order,3,50000
1784799117.476355216,cpu,order-service-order-service-1,11.72,94.1
1784799117.476355216,db,order,3,50000
1784799120.563531145,cpu,order-service-order-service-1,9.99,94.3
1784799120.563531145,db,order,3,50000
1784799123.660437028,cpu,order-service-order-service-1,12.37,95.4
1784799123.660437028,db,order,3,50000
1784799126.747226976,cpu,order-service-order-service-1,9.36,94.6
1784799126.747226976,db,order,3,50000
1784799129.836312744,cpu,order-service-order-service-1,9.57,94.5
1784799129.836312744,db,order,3,50000
1784799132.923618443,cpu,order-service-order-service-1,12.56,94.7
1784799132.923618443,db,order,3,50000
1784799136.008038469,cpu,order-service-order-service-1,10.74,94.3
1784799136.008038469,db,order,3,50000
1784799139.090387197,cpu,order-service-order-service-1,8.88,94.3
1784799139.090387197,db,order,3,50000
1784799142.174699042,cpu,order-service-order-service-1,11.56,94.6
1784799142.174699042,db,order,3,50000
1784799145.256835449,cpu,order-service-order-service-1,15.93,94.5
1784799145.256835449,db,order,3,50000
1784799148.335338013,cpu,order-service-order-service-1,9.79,93.6
1784799148.335338013,db,order,3,50000
1784799151.414072659,cpu,order-service-order-service-1,11.26,94.1
1784799151.414072659,db,order,3,50000
1784799154.487354181,cpu,order-service-order-service-1,10.95,94.1
1784799154.487354181,db,order,3,50000
1784799157.568836825,cpu,order-service-order-service-1,11.24,93.9
1784799157.568836825,db,order,3,50000
1784799160.661280467,cpu,order-service-order-service-1,9.05,94.9
1784799160.661280467,db,order,3,50000
1784799163.744091322,cpu,order-service-order-service-1,18.03,89.5
1784799163.744091322,db,order,3,50000
1784799166.829451257,cpu,order-service-order-service-1,0.04,93.8
1784799166.829451257,db,order,3,50000
1784799169.916156930,cpu,order-service-order-service-1,0.01,93.4
1784799169.916156930,db,order,3,50000
1784799173.000854984,cpu,order-service-order-service-1,1.97,94.2
1784799173.000854984,db,order,3,50000
1784799176.092296955,cpu,order-service-order-service-1,0.07,93.7
1784799176.092296955,db,order,3,50000
1784799179.177879197,cpu,order-service-order-service-1,0.01,92.7
1784799179.177879197,db,order,3,50000
1784799182.270308609,cpu,order-service-order-service-1,0.01,92.5
1784799182.270308609,db,order,3,50000
1784799185.344768709,cpu,order-service-order-service-1,0.01,93.2
1784799185.344768709,db,order,3,50000
1784799188.431079056,cpu,order-service-order-service-1,0.01,93.2
1784799188.431079056,db,order,3,50000
1784799191.500670031,cpu,order-service-order-service-1,0.06,92.7
1784799191.500670031,db,order,3,50000
1784799194.587542555,cpu,order-service-order-service-1,0.00,93.5
1784799194.587542555,db,order,3,50000
1784799197.670488280,cpu,order-service-order-service-1,0.01,93.1
1784799197.670488280,db,order,3,50000
1784799200.753631810,cpu,order-service-order-service-1,0.01,93.0
1784799200.753631810,db,order,3,50000
1784799203.841954999,cpu,order-service-order-service-1,2.05,93.0
1784799203.841954999,db,order,3,50000
1784799206.924740519,cpu,order-service-order-service-1,0.06,92.7
1784799206.924740519,db,order,3,50000
1784799210.015122933,cpu,order-service-order-service-1,0.01,92.5
1784799210.015122933,db,order,3,50000
1784799213.097548860,cpu,order-service-order-service-1,0.27,93.8
1784799213.097548860,db,order,3,50000
1784799216.184719452,cpu,order-service-order-service-1,0.05,93.1
1784799216.184719452,db,order,3,50000
1784799219.268452666,cpu,order-service-order-service-1,0.01,92.6
1784799219.268452666,db,order,3,50000
1784799222.360002766,cpu,order-service-order-service-1,0.01,92.6
1784799222.360002766,db,order,3,50000
