ts_epoch,kind,label,v1,v2
1784799206.997435227,cpu,production-service-production-service-1,0.01,92.9
1784799206.997435227,db,production,3,50000
1784799210.079328366,cpu,production-service-production-service-1,0.01,93.1
1784799210.079328366,db,production,3,50000
1784799213.162422021,cpu,production-service-production-service-1,0.01,92.4
1784799213.162422021,db,production,3,50000
1784799216.235267902,cpu,production-service-production-service-1,0.01,92.2
1784799216.235267902,db,production,3,50000
1784799219.318264295,cpu,production-service-production-service-1,0.07,92.2
1784799219.318264295,db,production,3,50000
1784799222.422685108,cpu,production-service-production-service-1,0.01,93.5
1784799222.422685108,db,production,3,50000
