ts_epoch,kind,label,v1,v2
1784798998.501982209,cpu,user-service-user-service-1,7.47,85.2
1784798998.501982209,db,user,3,10000
1784799001.599382997,cpu,user-service-user-service-1,9.05,85.2
1784799001.599382997,db,user,3,10000
1784799004.661211259,cpu,user-service-user-service-1,7.15,85.5
1784799004.661211259,db,user,3,10000
1784799007.775103673,cpu,user-service-user-service-1,7.24,85.7
1784799007.775103673,db,user,3,10000
1784799010.893314898,cpu,user-service-user-service-1,7.68,86.0
1784799010.893314898,db,user,7,10000
1784799014.002050039,cpu,user-service-user-service-1,8.48,86.8
1784799014.002050039,db,user,7,10000
1784799017.128589584,cpu,user-service-user-service-1,6.32,87.2
1784799017.128589584,db,user,3,10000
1784799020.255899867,cpu,user-service-user-service-1,7.51,87.6
1784799020.255899867,db,user,5,10000
1784799023.361712528,cpu,user-service-user-service-1,7.14,87.1
1784799023.361712528,db,user,3,10000
1784799026.471276956,cpu,user-service-user-service-1,6.61,87.4
1784799026.471276956,db,user,3,10000
1784799029.572514871,cpu,user-service-user-service-1,7.40,87.5
1784799029.572514871,db,user,5,10000
1784799032.677027515,cpu,user-service-user-service-1,9.52,87.6
1784799032.677027515,db,user,3,10000
1784799035.783332898,cpu,user-service-user-service-1,7.14,87.8
1784799035.783332898,db,user,3,10000
1784799038.881121357,cpu,user-service-user-service-1,8.21,87.8
1784799038.881121357,db,user,3,10000
1784799041.979137458,cpu,user-service-user-service-1,9.03,87.0
1784799041.979137458,db,user,3,10000
1784799045.067664796,cpu,user-service-user-service-1,8.57,87.2
1784799045.067664796,db,user,3,10000
1784799048.163125652,cpu,user-service-user-service-1,6.52,88.3
1784799048.163125652,db,user,3,10000
1784799051.263750172,cpu,user-service-user-service-1,7.82,88.6
1784799051.263750172,db,user,3,10000
1784799054.371661376,cpu,user-service-user-service-1,7.44,88.7
1784799054.371661376,db,user,3,10000
1784799057.458308707,cpu,user-service-user-service-1,6.61,89.0
1784799057.458308707,db,user,3,10000
1784799060.548260637,cpu,user-service-user-service-1,7.46,86.9
1784799060.548260637,db,user,7,10000
1784799063.670150095,cpu,user-service-user-service-1,7.23,86.2
1784799063.670150095,db,user,3,10000
1784799066.759195450,cpu,user-service-user-service-1,6.96,86.4
1784799066.759195450,db,user,5,10000
1784799069.858017294,cpu,user-service-user-service-1,7.09,86.3
1784799069.858017294,db,user,3,10000
1784799072.999994269,cpu,user-service-user-service-1,10.00,86.4
1784799072.999994269,db,user,3,10000
1784799076.091050813,cpu,user-service-user-service-1,6.46,86.5
1784799076.091050813,db,user,3,10000
1784799079.197534191,cpu,user-service-user-service-1,6.59,86.6
1784799079.197534191,db,user,3,10000
1784799082.316076499,cpu,user-service-user-service-1,10.00,87.0
1784799082.316076499,db,user,3,10000
1784799085.417990121,cpu,user-service-user-service-1,7.29,87.4
1784799085.417990121,db,user,7,10000
1784799088.509825151,cpu,user-service-user-service-1,6.39,87.8
1784799088.509825151,db,user,3,10000
1784799091.599860117,cpu,user-service-user-service-1,7.87,88.5
1784799091.599860117,db,user,3,10000
1784799094.694851612,cpu,user-service-user-service-1,6.56,85.1
1784799094.694851612,db,user,3,10000
1784799097.801867726,cpu,user-service-user-service-1,13.46,83.4
1784799097.801867726,db,user,5,10000
1784799100.901815556,cpu,user-service-user-service-1,7.24,83.8
1784799100.901815556,db,user,3,10000
1784799103.987103234,cpu,user-service-user-service-1,7.02,84.0
1784799103.987103234,db,user,3,10000
1784799107.101908053,cpu,user-service-user-service-1,7.61,84.3
1784799107.101908053,db,user,7,10000
1784799110.204774049,cpu,user-service-user-service-1,6.56,84.5
1784799110.204774049,db,user,3,10000
1784799113.307676779,cpu,user-service-user-service-1,8.05,84.6
1784799113.307676779,db,user,5,10000
1784799116.396409369,cpu,user-service-user-service-1,7.12,84.9
1784799116.396409369,db,user,3,10000
1784799119.487375432,cpu,user-service-user-service-1,7.76,85.7
1784799119.487375432,db,user,7,10000
1784799122.577618715,cpu,user-service-user-service-1,8.90,86.5
1784799122.577618715,db,user,3,10000
1784799125.679799795,cpu,user-service-user-service-1,6.74,87.0
1784799125.679799795,db,user,3,10000
1784799128.793114853,cpu,user-service-user-service-1,7.67,88.1
1784799128.793114853,db,user,3,10000
1784799131.904647703,cpu,user-service-user-service-1,8.81,89.7
1784799131.904647703,db,user,3,10000
1784799134.999488189,cpu,user-service-user-service-1,7.60,89.9
1784799134.999488189,db,user,5,10000
1784799138.105500769,cpu,user-service-user-service-1,8.52,86.1
1784799138.105500769,db,user,3,10000
1784799141.166053013,cpu,user-service-user-service-1,7.93,86.5
1784799141.166053013,db,user,7,10000
1784799144.265684905,cpu,user-service-user-service-1,8.20,86.5
1784799144.265684905,db,user,3,10000
1784799147.375241492,cpu,user-service-user-service-1,7.10,86.5
1784799147.375241492,db,user,3,10000
1784799150.481338845,cpu,user-service-user-service-1,6.66,86.8
1784799150.481338845,db,user,3,10000
1784799153.611090892,cpu,user-service-user-service-1,7.45,87.7
1784799153.611090892,db,user,3,10000
1784799156.709965853,cpu,user-service-user-service-1,8.19,88.4
1784799156.709965853,db,user,3,10000
1784799159.805471707,cpu,user-service-user-service-1,6.73,89.2
1784799159.805471707,db,user,3,10000
1784799162.907966605,cpu,user-service-user-service-1,9.63,90.2
1784799162.907966605,db,user,3,10000
1784799166.023072908,cpu,user-service-user-service-1,5.26,90.9
1784799166.023072908,db,user,3,10000
1784799169.110522690,cpu,user-service-user-service-1,0.01,90.8
1784799169.110522690,db,user,3,10000
1784799172.227826006,cpu,user-service-user-service-1,0.01,90.8
1784799172.227826006,db,user,3,10000
1784799175.314689576,cpu,user-service-user-service-1,0.01,90.8
1784799175.314689576,db,user,3,10000
1784799178.414605782,cpu,user-service-user-service-1,0.01,91.0
1784799178.414605782,db,user,3,10000
1784799181.519811339,cpu,user-service-user-service-1,0.06,91.2
1784799181.519811339,db,user,3,10000
1784799184.615086299,cpu,user-service-user-service-1,0.01,91.1
1784799184.615086299,db,user,3,10000
1784799187.715354360,cpu,user-service-user-service-1,0.01,91.2
1784799187.715354360,db,user,3,10000
1784799190.818989196,cpu,user-service-user-service-1,0.07,91.4
1784799190.818989196,db,user,3,10000
1784799193.919127272,cpu,user-service-user-service-1,0.01,91.3
1784799193.919127272,db,user,3,10000
1784799197.011028279,cpu,user-service-user-service-1,0.02,91.4
1784799197.011028279,db,user,3,10000
1784799200.090865321,cpu,user-service-user-service-1,0.01,91.4
1784799200.090865321,db,user,3,10000
1784799203.187403891,cpu,user-service-user-service-1,1.91,91.6
1784799203.187403891,db,user,3,10000
1784799206.271209657,cpu,user-service-user-service-1,0.06,91.6
1784799206.271209657,db,user,3,10000
1784799209.370501994,cpu,user-service-user-service-1,0.01,91.6
1784799209.370501994,db,user,3,10000
1784799212.454875149,cpu,user-service-user-service-1,0.03,91.7
1784799212.454875149,db,user,3,10000
1784799215.555313753,cpu,user-service-user-service-1,0.01,91.7
1784799215.555313753,db,user,3,10000
1784799218.659337386,cpu,user-service-user-service-1,0.01,91.7
1784799218.659337386,db,user,3,10000
1784799221.779398703,cpu,user-service-user-service-1,0.02,91.8
1784799221.779398703,db,user,3,10000
