ts_epoch,kind,label,v1,v2
1784800765.768481314,cpu,order-service-order-service-1,10.35,102.6
1784800765.768481314,db,order,3,50000
1784800768.851355724,cpu,order-service-order-service-1,12.20,103.1
1784800768.851355724,db,order,4,50000
1784800771.935186601,cpu,order-service-order-service-1,9.99,103.5
1784800771.935186601,db,order,4,50000
1784800775.010592019,cpu,order-service-order-service-1,9.56,102.6
1784800775.010592019,db,order,4,50000
1784800778.097552876,cpu,order-service-order-service-1,16.33,102.7
1784800778.097552876,db,order,3,50000
1784800781.178490965,cpu,order-service-order-service-1,12.75,102.4
1784800781.178490965,db,order,3,50000
1784800784.265019904,cpu,order-service-order-service-1,10.12,102.0
1784800784.265019904,db,order,3,50000
1784800787.354490284,cpu,order-service-order-service-1,11.42,102.6
1784800787.354490284,db,order,3,50000
1784800790.438778613,cpu,order-service-order-service-1,14.78,102.8
1784800790.438778613,db,order,3,50000
1784800793.525293375,cpu,order-service-order-service-1,9.73,104.0
1784800793.525293375,db,order,3,50000
1784800796.608872992,cpu,order-service-order-service-1,9.59,105.9
1784800796.608872992,db,order,3,50000
1784800799.703048165,cpu,order-service-order-service-1,20.17,104.4
1784800799.703048165,db,order,3,50000
1784800802.798960411,cpu,order-service-order-service-1,10.13,105.0
1784800802.798960411,db,order,3,50000
1784800805.890463344,cpu,order-service-order-service-1,11.18,103.4
1784800805.890463344,db,order,3,50000
1784800808.977019244,cpu,order-service-order-service-1,11.01,103.1
1784800808.977019244,db,order,3,50000
1784800812.064241367,cpu,order-service-order-service-1,11.21,103.2
1784800812.064241367,db,order,3,50000
1784800815.152849772,cpu,order-service-order-service-1,9.88,103.7
1784800815.152849772,db,order,3,50000
1784800818.233576046,cpu,order-service-order-service-1,9.14,103.8
1784800818.233576046,db,order,3,50000
1784800821.307591499,cpu,order-service-order-service-1,10.93,104.1
1784800821.307591499,db,order,3,50000
1784800824.392120492,cpu,order-service-order-service-1,9.32,103.5
1784800824.392120492,db,order,3,50000
1784800827.478964190,cpu,order-service-order-service-1,11.71,104.8
1784800827.478964190,db,order,3,50000
1784800830.564749391,cpu,order-service-order-service-1,11.93,105.1
1784800830.564749391,db,order,3,50000
1784800833.652830527,cpu,order-service-order-service-1,10.94,105.4
1784800833.652830527,db,order,3,50000
1784800836.731226908,cpu,order-service-order-service-1,17.61,96.5
1784800836.731226908,db,order,2,50000
1784800839.832061094,cpu,order-service-order-service-1,17.87,103.2
1784800839.832061094,db,order,3,50000
1784800842.906766463,cpu,order-service-order-service-1,11.43,103.3
1784800842.906766463,db,order,3,50000
1784800845.997417141,cpu,order-service-order-service-1,12.00,103.4
1784800845.997417141,db,order,3,50000
1784800849.083728105,cpu,order-service-order-service-1,10.09,103.1
1784800849.083728105,db,order,3,50000
1784800852.168497748,cpu,order-service-order-service-1,10.02,104.0
1784800852.168497748,db,order,3,50000
1784800855.245125763,cpu,order-service-order-service-1,8.93,104.6
1784800855.245125763,db,order,3,50000
1784800858.337104541,cpu,order-service-order-service-1,12.04,103.4
1784800858.337104541,db,order,3,50000
1784800861.422552814,cpu,order-service-order-service-1,10.35,103.2
1784800861.422552814,db,order,3,50000
1784800864.512230986,cpu,order-service-order-service-1,9.20,103.9
1784800864.512230986,db,order,3,50000
1784800867.598245553,cpu,order-service-order-service-1,11.90,104.7
1784800867.598245553,db,order,3,50000
1784800870.688094883,cpu,order-service-order-service-1,11.51,102.9
1784800870.688094883,db,order,3,50000
1784800873.764032875,cpu,order-service-order-service-1,9.90,104.1
1784800873.764032875,db,order,3,50000
1784800876.852507848,cpu,order-service-order-service-1,16.23,104.5
1784800876.852507848,db,order,3,50000
1784800879.943004064,cpu,order-service-order-service-1,19.19,104.0
1784800879.943004064,db,order,3,50000
1784800883.033605152,cpu,order-service-order-service-1,8.43,104.6
1784800883.033605152,db,order,3,50000
1784800886.119151825,cpu,order-service-order-service-1,12.13,102.4
1784800886.119151825,db,order,3,50000
1784800889.199127370,cpu,order-service-order-service-1,9.72,103.0
1784800889.199127370,db,order,3,50000
1784800892.291023671,cpu,order-service-order-service-1,10.58,103.6
1784800892.291023671,db,order,3,50000
1784800895.365302971,cpu,order-service-order-service-1,10.05,103.6
1784800895.365302971,db,order,3,50000
1784800898.459298509,cpu,order-service-order-service-1,9.88,102.9
1784800898.459298509,db,order,3,50000
1784800901.542144289,cpu,order-service-order-service-1,11.20,101.8
1784800901.542144289,db,order,3,50000
1784800904.616355148,cpu,order-service-order-service-1,10.15,103.2
1784800904.616355148,db,order,3,50000
1784800907.700221704,cpu,order-service-order-service-1,10.28,104.3
1784800907.700221704,db,order,3,50000
1784800910.775232673,cpu,order-service-order-service-1,13.64,106.5
1784800910.775232673,db,order,3,50000
1784800913.859273579,cpu,order-service-order-service-1,11.50,106.8
1784800913.859273579,db,order,3,50000
1784800916.948733024,cpu,order-service-order-service-1,16.27,107.8
1784800916.948733024,db,order,3,50000
1784800920.035283618,cpu,order-service-order-service-1,16.53,107.6
1784800920.035283618,db,order,3,50000
1784800923.118186217,cpu,order-service-order-service-1,12.16,107.2
1784800923.118186217,db,order,3,50000
1784800926.202937599,cpu,order-service-order-service-1,9.25,108.2
1784800926.202937599,db,order,3,50000
1784800929.280321191,cpu,order-service-order-service-1,10.65,108.5
1784800929.280321191,db,order,3,50000
1784800932.361466714,cpu,order-service-order-service-1,10.48,108.5
1784800932.361466714,db,order,3,50000
1784800935.438532188,cpu,order-service-order-service-1,11.84,109.3
1784800935.438532188,db,order,3,50000
1784800938.535337078,cpu,order-service-order-service-1,10.10,108.5
1784800938.535337078,db,order,3,50000
1784800941.622559890,cpu,order-service-order-service-1,9.56,104.6
1784800941.622559890,db,order,3,50000
1784800944.708736789,cpu,order-service-order-service-1,10.27,105.2
1784800944.708736789,db,order,3,50000
1784800947.785599252,cpu,order-service-order-service-1,10.08,105.4
1784800947.785599252,db,order,4,50000
1784800950.867701605,cpu,order-service-order-service-1,11.65,106.0
1784800950.867701605,db,order,4,50000
1784800953.947842932,cpu,order-service-order-service-1,10.39,105.7
1784800953.947842932,db,order,4,50000
1784800957.026983781,cpu,order-service-order-service-1,17.11,103.6
1784800957.026983781,db,order,3,50000
1784800960.106834557,cpu,order-service-order-service-1,11.87,103.1
1784800960.106834557,db,order,3,50000
1784800963.191751920,cpu,order-service-order-service-1,9.67,102.5
1784800963.191751920,db,order,3,50000
1784800966.273644029,cpu,order-service-order-service-1,10.34,103.3
1784800966.273644029,db,order,3,50000
1784800969.360891222,cpu,order-service-order-service-1,10.21,102.8
1784800969.360891222,db,order,3,50000
1784800972.452265227,cpu,order-service-order-service-1,10.43,103.8
1784800972.452265227,db,order,3,50000
1784800975.541247326,cpu,order-service-order-service-1,9.26,103.8
1784800975.541247326,db,order,3,50000
1784800978.618878598,cpu,order-service-order-service-1,11.13,103.4
1784800978.618878598,db,order,3,50000
1784800981.710785596,cpu,order-service-order-service-1,9.61,103.2
1784800981.710785596,db,order,3,50000
1784800984.787843771,cpu,order-service-order-service-1,9.34,102.6
1784800984.787843771,db,order,3,50000
1784800987.865811870,cpu,order-service-order-service-1,10.65,103.6
1784800987.865811870,db,order,3,50000
1784800990.950890423,cpu,order-service-order-service-1,10.67,104.2
1784800990.950890423,db,order,3,50000
1784800994.033182881,cpu,order-service-order-service-1,9.23,104.0
1784800994.033182881,db,order,3,50000
1784800997.116812000,cpu,order-service-order-service-1,10.68,104.1
1784800997.116812000,db,order,3,50000
1784801000.202396153,cpu,order-service-order-service-1,17.84,104.0
1784801000.202396153,db,order,3,50000
1784801003.292011591,cpu,order-service-order-service-1,9.94,104.2
1784801003.292011591,db,order,3,50000
1784801006.385412710,cpu,order-service-order-service-1,11.37,103.9
1784801006.385412710,db,order,3,50000
1784801009.474934836,cpu,order-service-order-service-1,8.86,103.8
1784801009.474934836,db,order,3,50000
1784801012.566222488,cpu,order-service-order-service-1,10.15,104.5
1784801012.566222488,db,order,3,50000
1784801015.656228805,cpu,order-service-order-service-1,11.02,104.9
1784801015.656228805,db,order,3,50000
1784801018.737811533,cpu,order-service-order-service-1,9.91,104.8
1784801018.737811533,db,order,3,50000
1784801021.820061232,cpu,order-service-order-service-1,9.90,104.0
1784801021.820061232,db,order,3,50000
1784801024.898720545,cpu,order-service-order-service-1,9.16,103.7
1784801024.898720545,db,order,3,50000
1784801027.984310802,cpu,order-service-order-service-1,9.70,103.7
1784801027.984310802,db,order,3,50000
1784801031.066043393,cpu,order-service-order-service-1,11.36,104.2
1784801031.066043393,db,order,3,50000
1784801034.145349192,cpu,order-service-order-service-1,9.03,104.3
1784801034.145349192,db,order,3,50000
1784801037.226743961,cpu,order-service-order-service-1,17.08,104.0
1784801037.226743961,db,order,3,50000
1784801040.308105366,cpu,order-service-order-service-1,11.49,85.8
1784801040.308105366,db,order,2,50000
1784801043.398096944,cpu,order-service-order-service-1,8.79,108.4
1784801043.398096944,db,order,3,50000
1784801046.479587598,cpu,order-service-order-service-1,10.43,108.9
1784801046.479587598,db,order,3,50000
1784801049.563884508,cpu,order-service-order-service-1,9.03,109.5
1784801049.563884508,db,order,3,50000
1784801052.647125495,cpu,order-service-order-service-1,9.85,110.0
1784801052.647125495,db,order,3,50000
1784801055.743555246,cpu,order-service-order-service-1,9.31,109.2
1784801055.743555246,db,order,3,50000
1784801058.823966936,cpu,order-service-order-service-1,9.79,104.5
1784801058.823966936,db,order,3,50000
1784801061.902124002,cpu,order-service-order-service-1,12.52,104.3
1784801061.902124002,db,order,3,50000
1784801064.994767036,cpu,order-service-order-service-1,10.50,104.3
1784801064.994767036,db,order,3,50000
1784801068.078678383,cpu,order-service-order-service-1,9.45,104.8
1784801068.078678383,db,order,3,50000
1784801071.167324948,cpu,order-service-order-service-1,12.78,104.6
1784801071.167324948,db,order,3,50000
1784801074.247736241,cpu,order-service-order-service-1,10.37,105.5
1784801074.247736241,db,order,3,50000
1784801077.336296557,cpu,order-service-order-service-1,14.85,100.1
1784801077.336296557,db,order,3,50000
1784801080.414280641,cpu,order-service-order-service-1,10.65,104.3
1784801080.414280641,db,order,3,50000
1784801083.497937810,cpu,order-service-order-service-1,8.70,104.6
1784801083.497937810,db,order,3,50000
1784801086.580360247,cpu,order-service-order-service-1,9.05,104.6
1784801086.580360247,db,order,3,50000
1784801089.663186489,cpu,order-service-order-service-1,10.67,104.9
1784801089.663186489,db,order,3,50000
1784801092.742648542,cpu,order-service-order-service-1,9.40,105.1
1784801092.742648542,db,order,3,50000
1784801095.830196893,cpu,order-service-order-service-1,10.38,106.0
1784801095.830196893,db,order,3,50000
1784801098.919361150,cpu,order-service-order-service-1,12.05,103.5
1784801098.919361150,db,order,3,50000
1784801102.003451026,cpu,order-service-order-service-1,15.21,103.4
1784801102.003451026,db,order,3,50000
1784801105.081865417,cpu,order-service-order-service-1,10.88,103.5
1784801105.081865417,db,order,3,50000
1784801108.169296362,cpu,order-service-order-service-1,9.81,103.9
1784801108.169296362,db,order,3,50000
1784801111.257330438,cpu,order-service-order-service-1,11.76,104.0
1784801111.257330438,db,order,3,50000
1784801114.333709620,cpu,order-service-order-service-1,9.70,103.8
1784801114.333709620,db,order,3,50000
1784801117.421367103,cpu,order-service-order-service-1,15.80,104.8
1784801117.421367103,db,order,3,50000
1784801120.499193425,cpu,order-service-order-service-1,10.28,106.2
1784801120.499193425,db,order,3,50000
1784801123.570960605,cpu,order-service-order-service-1,9.83,104.7
1784801123.570960605,db,order,3,50000
1784801126.658983401,cpu,order-service-order-service-1,9.02,104.6
1784801126.658983401,db,order,3,50000
1784801129.746201777,cpu,order-service-order-service-1,9.18,104.3
1784801129.746201777,db,order,3,50000
1784801132.822835689,cpu,order-service-order-service-1,9.46,103.5
1784801132.822835689,db,order,3,50000
1784801135.895013090,cpu,order-service-order-service-1,10.31,103.9
1784801135.895013090,db,order,3,50000
1784801138.981511000,cpu,order-service-order-service-1,9.37,103.6
1784801138.981511000,db,order,3,50000
1784801142.069876584,cpu,order-service-order-service-1,15.83,103.1
1784801142.069876584,db,order,3,50000
1784801145.157123810,cpu,order-service-order-service-1,10.35,104.0
1784801145.157123810,db,order,3,50000
1784801148.244458537,cpu,order-service-order-service-1,10.47,104.6
1784801148.244458537,db,order,3,50000
1784801151.323950421,cpu,order-service-order-service-1,12.23,104.6
1784801151.323950421,db,order,3,50000
1784801154.413290988,cpu,order-service-order-service-1,9.49,106.5
1784801154.413290988,db,order,3,50000
1784801157.492450384,cpu,order-service-order-service-1,9.87,106.8
1784801157.492450384,db,order,3,50000
1784801160.578423897,cpu,order-service-order-service-1,10.46,106.3
1784801160.578423897,db,order,3,50000
1784801163.662298995,cpu,order-service-order-service-1,9.51,106.1
1784801163.662298995,db,order,3,50000
1784801166.749069900,cpu,order-service-order-service-1,12.22,104.7
1784801166.749069900,db,order,3,50000
1784801169.832435782,cpu,order-service-order-service-1,9.94,104.8
1784801169.832435782,db,order,3,50000
1784801172.921977462,cpu,order-service-order-service-1,9.65,105.8
1784801172.921977462,db,order,3,50000
1784801176.001187445,cpu,order-service-order-service-1,9.57,105.5
1784801176.001187445,db,order,3,50000
1784801179.084751101,cpu,order-service-order-service-1,11.54,104.8
1784801179.084751101,db,order,3,50000
1784801182.158538300,cpu,order-service-order-service-1,17.70,105.2
1784801182.158538300,db,order,3,50000
1784801185.237871207,cpu,order-service-order-service-1,10.89,106.2
1784801185.237871207,db,order,3,50000
1784801188.324325102,cpu,order-service-order-service-1,9.18,106.8
1784801188.324325102,db,order,3,50000
1784801191.401140762,cpu,order-service-order-service-1,12.59,106.2
1784801191.401140762,db,order,3,50000
1784801194.496060437,cpu,order-service-order-service-1,10.58,107.0
1784801194.496060437,db,order,3,50000
1784801197.571182499,cpu,order-service-order-service-1,10.74,105.0
1784801197.571182499,db,order,3,50000
1784801200.660787239,cpu,order-service-order-service-1,8.93,104.5
1784801200.660787239,db,order,3,50000
1784801203.744479296,cpu,order-service-order-service-1,9.89,104.6
1784801203.744479296,db,order,3,50000
1784801206.820045953,cpu,order-service-order-service-1,10.38,105.6
1784801206.820045953,db,order,3,50000
1784801209.897077583,cpu,order-service-order-service-1,10.78,106.2
1784801209.897077583,db,order,3,50000
1784801212.987879839,cpu,order-service-order-service-1,10.15,107.7
1784801212.987879839,db,order,3,50000
1784801216.076390422,cpu,order-service-order-service-1,9.19,108.2
1784801216.076390422,db,order,3,50000
1784801219.166116903,cpu,order-service-order-service-1,16.50,108.4
1784801219.166116903,db,order,3,50000
1784801222.246076933,cpu,order-service-order-service-1,13.61,105.1
1784801222.246076933,db,order,3,50000
1784801225.332033712,cpu,order-service-order-service-1,10.71,104.8
1784801225.332033712,db,order,3,50000
1784801228.421864706,cpu,order-service-order-service-1,10.59,105.0
1784801228.421864706,db,order,3,50000
1784801231.514348695,cpu,order-service-order-service-1,12.12,105.3
1784801231.514348695,db,order,3,50000
1784801234.598329205,cpu,order-service-order-service-1,11.52,105.2
1784801234.598329205,db,order,3,50000
1784801237.681865604,cpu,order-service-order-service-1,9.40,105.8
1784801237.681865604,db,order,3,50000
1784801240.767223385,cpu,order-service-order-service-1,9.05,106.1
1784801240.767223385,db,order,3,50000
1784801243.855490669,cpu,order-service-order-service-1,10.06,105.0
1784801243.855490669,db,order,3,50000
1784801246.933234509,cpu,order-service-order-service-1,9.48,104.3
1784801246.933234509,db,order,3,50000
1784801250.027632556,cpu,order-service-order-service-1,9.81,104.1
1784801250.027632556,db,order,3,50000
1784801253.119024644,cpu,order-service-order-service-1,10.62,105.1
1784801253.119024644,db,order,3,50000
1784801256.211130386,cpu,order-service-order-service-1,12.02,105.1
1784801256.211130386,db,order,3,50000
1784801259.295499419,cpu,order-service-order-service-1,18.67,104.8
1784801259.295499419,db,order,3,50000
1784801262.383953995,cpu,order-service-order-service-1,20.28,103.8
1784801262.383953995,db,order,3,50000
1784801265.469335387,cpu,order-service-order-service-1,12.84,104.3
1784801265.469335387,db,order,3,50000
1784801268.556222016,cpu,order-service-order-service-1,11.89,104.0
1784801268.556222016,db,order,3,50000
1784801271.637918330,cpu,order-service-order-service-1,15.89,104.0
1784801271.637918330,db,order,3,50000
1784801274.715862137,cpu,order-service-order-service-1,12.53,104.8
1784801274.715862137,db,order,3,50000
1784801277.798492093,cpu,order-service-order-service-1,11.25,105.2
1784801277.798492093,db,order,3,50000
1784801280.881889366,cpu,order-service-order-service-1,13.60,104.7
1784801280.881889366,db,order,3,50000
1784801283.970442900,cpu,order-service-order-service-1,12.38,104.8
1784801283.970442900,db,order,3,50000
1784801287.049094994,cpu,order-service-order-service-1,12.62,105.2
1784801287.049094994,db,order,3,50000
1784801290.131056606,cpu,order-service-order-service-1,12.35,105.4
1784801290.131056606,db,order,3,50000
1784801293.219740858,cpu,order-service-order-service-1,11.97,105.7
1784801293.219740858,db,order,3,50000
1784801296.300428347,cpu,order-service-order-service-1,13.35,104.5
1784801296.300428347,db,order,3,50000
1784801299.388383645,cpu,order-service-order-service-1,13.39,104.9
1784801299.388383645,db,order,3,50000
1784801302.471682748,cpu,order-service-order-service-1,13.87,105.1
1784801302.471682748,db,order,3,50000
1784801305.563177723,cpu,order-service-order-service-1,12.09,105.2
1784801305.563177723,db,order,3,50000
1784801308.656687391,cpu,order-service-order-service-1,17.94,104.9
1784801308.656687391,db,order,3,50000
1784801311.736645957,cpu,order-service-order-service-1,16.39,105.0
1784801311.736645957,db,order,3,50000
1784801314.819275634,cpu,order-service-order-service-1,14.51,104.7
1784801314.819275634,db,order,3,50000
1784801317.904964652,cpu,order-service-order-service-1,12.66,104.7
1784801317.904964652,db,order,3,50000
1784801320.988335952,cpu,order-service-order-service-1,12.30,104.5
1784801320.988335952,db,order,3,50000
1784801324.077009379,cpu,order-service-order-service-1,14.44,106.2
1784801324.077009379,db,order,3,50000
1784801327.153603409,cpu,order-service-order-service-1,19.90,104.5
1784801327.153603409,db,order,3,50000
1784801330.246001506,cpu,order-service-order-service-1,12.84,104.0
1784801330.246001506,db,order,3,50000
1784801333.322261511,cpu,order-service-order-service-1,13.94,104.8
1784801333.322261511,db,order,3,50000
1784801336.399240863,cpu,order-service-order-service-1,13.48,106.6
1784801336.399240863,db,order,3,50000
1784801339.487110485,cpu,order-service-order-service-1,12.63,107.2
1784801339.487110485,db,order,3,50000
1784801342.572809091,cpu,order-service-order-service-1,15.34,106.9
1784801342.572809091,db,order,3,50000
1784801345.651323429,cpu,order-service-order-service-1,11.91,107.6
1784801345.651323429,db,order,3,50000
1784801348.739641297,cpu,order-service-order-service-1,12.29,107.7
1784801348.739641297,db,order,3,50000
1784801351.831923415,cpu,order-service-order-service-1,13.85,107.8
1784801351.831923415,db,order,3,50000
1784801354.920308634,cpu,order-service-order-service-1,11.57,108.0
1784801354.920308634,db,order,3,50000
1784801358.000213285,cpu,order-service-order-service-1,15.03,107.3
1784801358.000213285,db,order,3,50000
1784801361.088392605,cpu,order-service-order-service-1,13.30,107.3
1784801361.088392605,db,order,3,50000
1784801364.164029361,cpu,order-service-order-service-1,12.04,107.4
1784801364.164029361,db,order,3,50000
1784801367.246542612,cpu,order-service-order-service-1,11.79,107.6
1784801367.246542612,db,order,3,50000
1784801370.330818175,cpu,order-service-order-service-1,13.16,107.0
1784801370.330818175,db,order,3,50000
1784801373.425338419,cpu,order-service-order-service-1,19.71,108.3
1784801373.425338419,db,order,3,50000
1784801376.501812102,cpu,order-service-order-service-1,17.73,107.0
1784801376.501812102,db,order,3,50000
1784801379.590357598,cpu,order-service-order-service-1,13.08,106.9
1784801379.590357598,db,order,3,50000
1784801382.682383449,cpu,order-service-order-service-1,13.63,104.7
1784801382.682383449,db,order,3,50000
1784801385.766322422,cpu,order-service-order-service-1,14.30,105.0
1784801385.766322422,db,order,3,50000
1784801388.844306322,cpu,order-service-order-service-1,13.47,106.3
1784801388.844306322,db,order,3,50000
1784801391.932770718,cpu,order-service-order-service-1,12.89,106.3
1784801391.932770718,db,order,3,50000
1784801395.009230621,cpu,order-service-order-service-1,11.48,105.9
1784801395.009230621,db,order,3,50000
1784801398.087040839,cpu,order-service-order-service-1,12.31,105.2
1784801398.087040839,db,order,3,50000
1784801401.185676126,cpu,order-service-order-service-1,13.70,106.2
1784801401.185676126,db,order,3,50000
1784801404.268506300,cpu,order-service-order-service-1,12.83,107.4
1784801404.268506300,db,order,3,50000
1784801407.344928724,cpu,order-service-order-service-1,11.87,105.6
1784801407.344928724,db,order,3,50000
1784801410.428979673,cpu,order-service-order-service-1,11.92,104.7
1784801410.428979673,db,order,3,50000
1784801413.504987678,cpu,order-service-order-service-1,0.02,104.2
1784801413.504987678,db,order,3,50000
1784801416.583160386,cpu,order-service-order-service-1,0.04,103.4
1784801416.583160386,db,order,3,50000
1784801419.676186756,cpu,order-service-order-service-1,0.01,103.0
1784801419.676186756,db,order,3,50000
1784801422.759728387,cpu,order-service-order-service-1,1.99,104.6
1784801422.759728387,db,order,3,50000
1784801425.842206759,cpu,order-service-order-service-1,0.01,103.9
1784801425.842206759,db,order,3,50000
1784801428.933160111,cpu,order-service-order-service-1,0.01,103.6
1784801428.933160111,db,order,3,50000
1784801432.019559070,cpu,order-service-order-service-1,0.01,103.5
1784801432.019559070,db,order,3,50000
1784801435.104727194,cpu,order-service-order-service-1,0.01,103.6
1784801435.104727194,db,order,3,50000
1784801438.197913548,cpu,order-service-order-service-1,0.00,103.4
1784801438.197913548,db,order,3,50000
1784801441.282055379,cpu,order-service-order-service-1,0.05,103.4
1784801441.282055379,db,order,3,50000
1784801444.361052748,cpu,order-service-order-service-1,0.01,105.0
1784801444.361052748,db,order,3,50000
1784801447.442717720,cpu,order-service-order-service-1,0.00,104.6
1784801447.442717720,db,order,3,50000
1784801450.533572379,cpu,order-service-order-service-1,0.01,103.9
1784801450.533572379,db,order,3,50000
1784801453.619711639,cpu,order-service-order-service-1,0.01,104.8
1784801453.619711639,db,order,3,50000
1784801456.707227663,cpu,order-service-order-service-1,0.04,104.2
1784801456.707227663,db,order,3,50000
1784801459.781136535,cpu,order-service-order-service-1,0.00,104.0
1784801459.781136535,db,order,3,50000
1784801462.869327270,cpu,order-service-order-service-1,2.12,104.5
1784801462.869327270,db,order,3,50000
1784801465.959375584,cpu,order-service-order-service-1,0.01,104.0
1784801465.959375584,db,order,3,50000
1784801469.040366567,cpu,order-service-order-service-1,0.01,103.4
1784801469.040366567,db,order,3,50000
1784801472.128247071,cpu,order-service-order-service-1,0.00,103.4
1784801472.128247071,db,order,3,50000
